Function,Total Number,N,Execution Time
EC2,19800,640,5.343650
EC2,19800,650,5.481471
EC2,19800,660,5.623236
EC2,19800,670,5.765675
EC2,19800,680,5.909785
EC2,19800,690,6.053979
EC2,19800,700,6.199245
EC2,19800,710,6.347170
EC2,19800,720,6.494751
EC2,19800,730,6.652690
EC2,19800,740,6.798506
EC2,19800,750,6.952397
EC2,19800,760,7.105646
EC2,19800,770,7.262988
EC2,19800,780,7.420396
EC2,19800,790,7.577168
EC2,19800,800,7.736373
EC2,19800,810,7.937722
EC2,19800,820,8.061505
EC2,19800,830,8.226356
EC2,19800,840,8.392696
EC2,19800,850,8.561573
EC2,19800,860,8.729864
EC2,19800,870,8.899585
EC2,19800,880,9.121310
EC2,19800,890,9.246726
EC2,19800,900,9.419493
EC2,19800,910,9.593467
EC2,19800,920,9.771243
EC2,19800,930,9.948017
EC2,19800,940,10.133645
EC2,19800,950,10.306485
EC2,19800,960,10.487487
EC2,19800,970,10.670324
EC2,19800,980,10.851512
EC2,19800,990,11.035275
EC2,19800,1000,11.227466
Main,19800,10,0.886521
Main,19800,20,0.888269
Main,19800,30,0.889307
Main,19800,40,0.889777
Main,19800,50,0.893701
Main,19800,60,0.897948
Main,19800,70,0.892274
Main,19800,80,0.893238
Main,19800,90,0.893200
Main,19800,100,0.897452
Main,19800,110,0.897136
Main,19800,120,0.896877
Main,19800,130,0.897960
Main,19800,140,0.902592
Main,19800,150,0.897184
Main,19800,160,0.897600
Main,19800,170,0.900934
Main,19800,180,0.896488
Main,19800,190,0.902105
Main,19800,200,0.901101
Main,19800,210,0.904473
Main,19800,220,0.903899
Main,19800,230,0.904103
Main,19800,240,0.906436
Main,19800,250,0.905901
Main,19800,260,0.906368
Main,19800,270,0.907749
Main,19800,280,0.905492
Main,19800,290,0.908102
Main,19800,300,0.908058
Main,19800,310,0.911692
Main,19800,320,0.908259
Main,19800,330,0.913718
Main,19800,340,0.931812
Main,19800,350,0.910098
Main,19800,360,0.905748
Main,19800,370,0.911602
Main,19800,380,0.912924
Main,19800,390,0.916129
Main,19800,400,0.912729
Main,19800,410,0.914177
Main,19800,420,0.916462
Main,19800,430,0.917533
Main,19800,440,0.916481
Main,19800,450,0.916542
Main,19800,460,0.913979
Main,19800,470,0.920122
Main,19800,480,0.918623
Main,19800,490,0.919310
Main,19800,500,0.919133
Main,19800,510,0.921521
Main,19800,520,0.918367
Main,19800,530,0.920139
Main,19800,540,0.919961
Main,19800,550,0.923607
Main,19800,560,0.924643
Main,19800,570,0.924239
Main,19800,580,0.927798
Main,19800,590,0.925874
Main,19800,600,0.925522
Main,19800,610,0.929703
Main,19800,620,0.926270
Main,19800,630,0.928002
Main,19800,640,0.928701
Main,19800,650,0.933313
Main,19800,660,0.929394
Main,19800,670,0.931254
Main,19800,680,0.932384
Main,19800,690,0.934920
Main,19800,700,0.933329
Main,19800,710,0.934893
Main,19800,720,0.934166
Main,19800,730,0.935627
Main,19800,740,0.935921
Main,19800,750,0.935573
Main,19800,760,0.939014
Main,19800,770,0.935259
Main,19800,780,0.938332
Main,19800,790,0.937369
Main,19800,800,0.934059
Main,19800,810,0.939815
Main,19800,820,0.937760
Main,19800,830,0.936767
Main,19800,840,0.943997
Main,19800,850,0.944801
Main,19800,860,0.943881
Main,19800,870,0.945258
Main,19800,880,0.944594
Main,19800,890,0.945792
Main,19800,900,0.944674
Main,19800,910,0.947319
Main,19800,920,0.946122
Main,19800,930,0.945978
Main,19800,940,0.947267
Main,19800,950,0.945361
Main,19800,960,0.950653
Main,19800,970,0.940510
Main,19800,980,0.949211
Main,19800,990,0.945437
Main,19800,1000,0.951541
EC2,19900,10,0.196509
EC2,19900,20,0.208306
EC2,19900,30,0.222526
EC2,19900,40,0.240233
EC2,19900,50,0.261815
EC2,19900,60,0.285872
EC2,19900,70,0.309614
EC2,19900,80,0.338310
EC2,19900,90,0.370016
EC2,19900,100,0.404070
EC2,19900,110,0.440851
EC2,19900,120,0.480081
EC2,19900,130,0.522720
EC2,19900,140,0.567129
EC2,19900,150,0.614598
EC2,19900,160,0.663690
EC2,19900,170,0.715577
EC2,19900,180,0.769635
EC2,19900,190,0.825634
EC2,19900,200,0.884074
EC2,19900,210,0.944307
EC2,19900,220,1.006624
EC2,19900,230,1.071391
EC2,19900,240,1.137653
EC2,19900,250,1.207267
EC2,19900,260,1.279490
EC2,19900,270,1.410586
EC2,19900,280,1.433464
EC2,19900,290,1.505064
EC2,19900,300,1.585340
EC2,19900,310,1.666646
EC2,19900,320,1.749975
EC2,19900,330,1.838114
EC2,19900,340,1.925022
EC2,19900,350,2.013339
EC2,19900,360,2.105296
EC2,19900,370,2.196201
EC2,19900,380,2.291288
EC2,19900,390,2.390229
EC2,19900,400,2.488645
EC2,19900,410,2.589483
EC2,19900,420,2.692082
EC2,19900,430,2.796536
EC2,19900,440,2.901004
EC2,19900,450,3.008686
EC2,19900,460,3.117196
EC2,19900,470,3.227207
EC2,19900,480,3.340618
EC2,19900,490,3.455604
EC2,19900,500,3.570795
EC2,19900,510,3.697254
EC2,19900,520,3.805194
EC2,19900,530,3.925292
EC2,19900,540,4.047956
EC2,19900,550,4.171452
EC2,19900,560,4.297511
EC2,19900,570,4.424703
EC2,19900,580,4.554828
EC2,19900,590,4.686524
EC2,19900,600,4.817723
EC2,19900,610,4.952072
EC2,19900,620,5.089381
EC2,19900,630,5.227974
EC2,19900,640,5.398384
EC2,19900,650,5.507000
EC2,19900,660,5.649255
EC2,19900,670,5.791583
EC2,19900,680,5.935080
EC2,19900,690,6.080520
EC2,19900,700,6.227257
EC2,19900,710,6.377582
EC2,19900,720,6.527538
EC2,19900,730,6.678205
EC2,19900,740,6.836181
EC2,19900,750,7.032927
EC2,19900,760,7.138818
EC2,19900,770,7.299727
EC2,19900,780,7.458542
EC2,19900,790,7.619755
EC2,19900,800,7.775251
EC2,19900,810,7.939305
EC2,19900,820,8.113356
EC2,19900,830,8.267479
EC2,19900,840,8.433742
EC2,19900,850,8.606638
EC2,19900,860,8.770613
EC2,19900,870,8.941863
EC2,19900,880,9.167044
EC2,19900,890,9.292873
EC2,19900,900,9.464164
EC2,19900,910,9.640535
EC2,19900,920,9.819714
EC2,19900,930,9.997096
EC2,19900,940,10.177831
EC2,19900,950,10.365919
EC2,19900,960,10.542203
EC2,19900,970,10.726413
EC2,19900,980,10.911717
EC2,19900,990,11.097365
EC2,19900,1000,11.287952
Main,19900,10,0.887670
Main,19900,20,0.895507
Main,19900,30,0.895902
Main,19900,40,0.898262
Main,19900,50,0.898056
Main,19900,60,0.899983
Main,19900,70,0.900262
Main,19900,80,0.902499
Main,19900,90,0.899997
Main,19900,100,0.900953
Main,19900,110,0.902082
Main,19900,120,0.903980
Main,19900,130,0.905836
Main,19900,140,0.906555
Main,19900,150,0.901093
Main,19900,160,0.909833
Main,19900,170,0.909239
Main,19900,180,0.912956
Main,19900,190,0.910073
Main,19900,200,0.906600
Main,19900,210,0.914578
Main,19900,220,0.912723
Main,19900,230,0.911023
Main,19900,240,1.196032
Main,19900,250,0.908713
Main,19900,260,0.911900
Main,19900,270,0.916424
Main,19900,280,0.914303
Main,19900,290,0.918449
Main,19900,300,0.915221
Main,19900,310,0.915892
Main,19900,320,0.919979
Main,19900,330,0.919091
Main,19900,340,0.921003
Main,19900,350,0.919224
Main,19900,360,0.923321
Main,19900,370,0.920695
Main,19900,380,0.929653
Main,19900,390,0.920853
Main,19900,400,0.923215
Main,19900,410,0.922566
Main,19900,420,0.925951
Main,19900,430,0.920823
Main,19900,440,0.925648
Main,19900,450,0.922538
Main,19900,460,0.929263
Main,19900,470,0.926609
Main,19900,480,0.926167
Main,19900,490,0.926880
Main,19900,500,0.929605
Main,19900,510,0.927335
Main,19900,520,0.928126
Main,19900,530,0.928306
Main,19900,540,0.929488
Main,19900,550,0.927605
Main,19900,560,0.930132
Main,19900,570,0.929945
Main,19900,580,0.932598
Main,19900,590,0.932227
Main,19900,600,0.935725
Main,19900,610,0.938580
Main,19900,620,0.933664
Main,19900,630,0.935604
Main,19900,640,0.937725
Main,19900,650,0.937501
Main,19900,660,0.936263
Main,19900,670,0.936721
Main,19900,680,0.932710
Main,19900,690,0.939758
Main,19900,700,0.939587
Main,19900,710,0.938934
Main,19900,720,0.938598
Main,19900,730,0.941054
Main,19900,740,0.944460
Main,19900,750,0.943841
Main,19900,760,0.938429
Main,19900,770,0.950319
Main,19900,780,0.948029
Main,19900,790,0.947297
Main,19900,800,0.944475
Main,19900,810,0.943707
Main,19900,820,0.947337
Main,19900,830,0.953104
Main,19900,840,0.951276
Main,19900,850,0.948748
Main,19900,860,0.948244
Main,19900,870,0.949679
Main,19900,880,0.947704
Main,19900,890,0.950342
Main,19900,900,0.951990
Main,19900,910,0.954207
Main,19900,920,0.953429
Main,19900,930,0.951027
Main,19900,940,0.954030
Main,19900,950,0.953670
Main,19900,960,0.953613
Main,19900,970,0.953137
Main,19900,980,0.955201
Main,19900,990,0.956580
Main,19900,1000,0.959515
EC2,20000,10,0.198558
EC2,20000,20,0.209680
EC2,20000,30,0.224030
EC2,20000,40,0.241984
EC2,20000,50,0.263059
EC2,20000,60,0.287458
EC2,20000,70,0.310634
EC2,20000,80,0.339335
EC2,20000,90,0.370721
EC2,20000,100,0.404654
EC2,20000,110,0.441440
EC2,20000,120,0.481278
EC2,20000,130,0.523528
EC2,20000,140,0.568081
EC2,20000,150,0.618717
EC2,20000,160,0.663950
EC2,20000,170,0.716531
EC2,20000,180,0.770156
EC2,20000,190,0.827032
EC2,20000,200,0.886557
EC2,20000,210,0.947659
EC2,20000,220,1.011351
EC2,20000,230,1.077556
EC2,20000,240,1.145053
EC2,20000,250,1.216381
EC2,20000,260,1.288171
EC2,20000,270,1.362359
EC2,20000,280,1.439442
EC2,20000,290,1.518655
EC2,20000,300,1.663527
EC2,20000,310,1.680736
EC2,20000,320,1.766980
EC2,20000,330,1.853731
EC2,20000,340,1.942792
EC2,20000,350,2.033919
EC2,20000,360,2.125953
EC2,20000,370,2.219391
EC2,20000,380,2.315332
EC2,20000,390,2.413945
EC2,20000,400,2.512655
EC2,20000,410,2.614299
EC2,20000,420,2.716421
EC2,20000,430,2.820555
EC2,20000,440,2.925241
EC2,20000,450,3.033717
EC2,20000,460,3.144685
EC2,20000,470,3.256487
EC2,20000,480,3.368525
EC2,20000,490,3.485637
EC2,20000,500,3.600245
EC2,20000,510,3.720290
EC2,20000,520,3.851386
EC2,20000,530,3.960514
EC2,20000,540,4.082137
EC2,20000,550,4.205891
EC2,20000,560,4.331908
EC2,20000,570,4.459722
EC2,20000,580,4.590264
EC2,20000,590,4.720925
EC2,20000,600,4.854167
EC2,20000,610,4.988791
EC2,20000,620,5.125183
EC2,20000,630,5.264493
EC2,20000,640,5.403139
EC2,20000,650,5.551835
EC2,20000,660,5.687068
EC2,20000,670,5.829425
EC2,20000,680,5.974871
EC2,20000,690,6.121260
EC2,20000,700,6.268421
EC2,20000,710,6.417972
EC2,20000,720,6.570055
EC2,20000,730,6.722247
EC2,20000,740,6.885249
EC2,20000,750,7.028108
EC2,20000,760,7.182023
EC2,20000,770,7.343391
EC2,20000,780,7.497229
EC2,20000,790,7.659248
EC2,20000,800,7.819034
EC2,20000,810,7.985758
EC2,20000,820,8.156165
EC2,20000,830,8.316566
EC2,20000,840,8.485974
EC2,20000,850,8.655038
EC2,20000,860,8.824275
EC2,20000,870,9.106161
EC2,20000,880,9.168251
EC2,20000,890,9.395434
EC2,20000,900,9.522335
EC2,20000,910,9.698677
EC2,20000,920,9.883147
EC2,20000,930,10.063574
EC2,20000,940,10.240553
EC2,20000,950,10.432616
EC2,20000,960,10.606123
EC2,20000,970,10.795434
EC2,20000,980,10.986759
EC2,20000,990,11.168681
EC2,20000,1000,11.369471
Main,20000,10,0.893739
Main,20000,20,0.898755
Main,20000,30,0.896320
Main,20000,40,0.896658
Main,20000,50,0.901348
Main,20000,60,0.898857
Main,20000,70,0.902858
Main,20000,80,0.903536
Main,20000,90,0.900473
Main,20000,100,0.904527
Main,20000,110,0.904460
Main,20000,120,0.899384
Main,20000,130,0.904248
Main,20000,140,0.906897
Main,20000,150,0.907192
Main,20000,160,0.902538
Main,20000,170,0.904537
Main,20000,180,0.909867
Main,20000,190,0.907995
Main,20000,200,0.910128
Main,20000,210,0.912909
Main,20000,220,0.913461
Main,20000,230,0.912707
Main,20000,240,0.917322
Main,20000,250,0.917583
Main,20000,260,0.915040
Main,20000,270,0.917195
Main,20000,280,0.914941
Main,20000,290,0.920991
Main,20000,300,0.916242
Main,20000,310,0.919001
Main,20000,320,0.920478
Main,20000,330,0.920054
Main,20000,340,0.916276
Main,20000,350,0.920684
Main,20000,360,0.928164
Main,20000,370,0.925214
Main,20000,380,0.921205
Main,20000,390,0.925235
Main,20000,400,0.943188
Main,20000,410,0.924694
Main,20000,420,0.926763
Main,20000,430,0.924158
Main,20000,440,0.931514
Main,20000,450,0.932543
Main,20000,460,0.931018
Main,20000,470,0.928469
Main,20000,480,0.929368
Main,20000,490,0.930722
Main,20000,500,0.930759
Main,20000,510,0.934425
Main,20000,520,0.933722
Main,20000,530,0.934308
Main,20000,540,0.935489
Main,20000,550,0.936761
Main,20000,560,0.934873
Main,20000,570,0.938588
Main,20000,580,0.936147
Main,20000,590,0.940656
Main,20000,600,0.937661
Main,20000,610,0.938890
Main,20000,620,0.940285
Main,20000,630,0.936943
Main,20000,640,0.939417
Main,20000,650,0.940882
Main,20000,660,0.939923
Main,20000,670,0.940569
Main,20000,680,0.941939
Main,20000,690,0.946765
Main,20000,700,0.940767
Main,20000,710,0.942725
Main,20000,720,0.939004
Main,20000,730,0.941462
Main,20000,740,0.944990
Main,20000,750,0.946134
Main,20000,760,0.947217
Main,20000,770,0.946942
Main,20000,780,0.947321
Main,20000,790,0.949291
Main,20000,800,0.950187
Main,20000,810,0.950544
Main,20000,820,0.950773
Main,20000,830,0.951024
Main,20000,840,0.950209
Main,20000,850,0.950345
Main,20000,860,0.949074
Main,20000,870,0.956664
Main,20000,880,0.954637
Main,20000,890,0.955766
Main,20000,900,0.957886
Main,20000,910,0.954933
Main,20000,920,0.957773
Main,20000,930,0.958716
Main,20000,940,0.960706
Main,20000,950,0.957893
Main,20000,960,0.960320
Main,20000,970,0.958414
Main,20000,980,0.958762
Main,20000,990,0.960705
Main,20000,1000,0.961145
