Function,TotalNumber,N,ExecutionTime
Main,15000,590,0.519342
Main,15000,600,0.519997
Main,15000,610,0.521285
Main,15000,620,0.518408
Main,15000,630,0.524400
Main,15000,640,0.522158
Main,15000,650,0.525514
Main,15000,660,0.519513
Main,15000,670,0.520454
Main,15000,680,0.522960
Main,15000,690,0.520369
Main,15000,700,0.525839
Main,15000,710,0.524666
Main,15000,720,0.524612
Main,15000,730,0.524849
Main,15000,740,0.526127
Main,15000,750,0.525814
Main,15000,760,0.524135
Main,15000,770,0.527031
Main,15000,780,0.529572
Main,15000,790,0.525479
Main,15000,800,0.526431
Main,15000,810,0.531514
Main,15000,820,0.529519
Main,15000,830,0.530511
Main,15000,840,0.528238
Main,15000,850,0.530642
Main,15000,860,0.528779
Main,15000,870,0.530292
Main,15000,880,0.531949
Main,15000,890,0.533464
Main,15000,900,0.534738
Main,15000,910,0.531694
Main,15000,920,0.531547
Main,15000,930,0.531117
Main,15000,940,0.531738
Main,15000,950,0.530749
Main,15000,960,0.532573
Main,15000,970,0.535867
Main,15000,980,0.532377
Main,15000,990,0.532728
Main,15000,1000,0.533211
EC2,15100,10,0.114087
EC2,15100,20,0.121986
EC2,15100,30,0.132207
EC2,15100,40,0.145234
EC2,15100,50,0.160319
EC2,15100,60,0.177847
EC2,15100,70,0.194858
EC2,15100,80,0.216040
EC2,15100,90,0.238112
EC2,15100,100,0.262924
EC2,15100,110,0.289575
EC2,15100,120,0.318138
EC2,15100,130,0.348268
EC2,15100,140,0.380979
EC2,15100,150,0.414923
EC2,15100,160,0.450462
EC2,15100,170,0.487172
EC2,15100,180,0.526051
EC2,15100,190,0.566979
EC2,15100,200,0.608776
EC2,15100,210,0.652375
EC2,15100,220,0.699118
EC2,15100,230,0.744633
EC2,15100,240,0.792999
EC2,15100,250,0.842977
EC2,15100,260,0.893348
EC2,15100,270,0.946937
EC2,15100,280,1.000689
EC2,15100,290,1.056499
EC2,15100,300,1.128624
EC2,15100,310,1.170626
EC2,15100,320,1.229990
EC2,15100,330,1.290271
EC2,15100,340,1.352635
EC2,15100,350,1.415621
EC2,15100,360,1.480395
EC2,15100,370,1.546496
EC2,15100,380,1.613328
EC2,15100,390,1.681599
EC2,15100,400,1.751409
EC2,15100,410,1.821947
EC2,15100,420,1.894990
EC2,15100,430,1.968432
EC2,15100,440,2.044745
EC2,15100,450,2.118904
EC2,15100,460,2.196445
EC2,15100,470,2.275276
EC2,15100,480,2.354191
EC2,15100,490,2.435032
EC2,15100,500,2.517541
EC2,15100,510,2.600317
EC2,15100,520,2.683988
EC2,15100,530,2.769679
EC2,15100,540,2.856311
EC2,15100,550,2.945126
EC2,15100,560,3.033841
EC2,15100,570,3.123845
EC2,15100,580,3.230122
EC2,15100,590,3.306313
EC2,15100,600,3.398464
EC2,15100,610,3.491647
EC2,15100,620,3.586365
EC2,15100,630,3.681659
EC2,15100,640,3.778794
EC2,15100,650,3.876582
EC2,15100,660,3.975454
EC2,15100,670,4.074876
EC2,15100,680,4.176813
EC2,15100,690,4.278333
EC2,15100,700,4.380278
EC2,15100,710,4.485609
EC2,15100,720,4.589404
EC2,15100,730,4.705489
EC2,15100,740,4.802028
EC2,15100,750,4.909395
EC2,15100,760,5.017236
EC2,15100,770,5.125968
EC2,15100,780,5.235207
EC2,15100,790,5.345173
EC2,15100,800,5.456636
EC2,15100,810,5.568046
EC2,15100,820,5.682854
EC2,15100,830,5.799286
EC2,15100,840,5.930746
EC2,15100,850,6.032806
EC2,15100,860,6.150263
EC2,15100,870,6.269633
EC2,15100,880,6.387791
EC2,15100,890,6.507622
EC2,15100,900,6.627360
EC2,15100,910,6.749419
EC2,15100,920,6.909596
EC2,15100,930,7.009039
EC2,15100,940,7.120246
EC2,15100,950,7.245115
EC2,15100,960,7.371582
EC2,15100,970,7.499724
EC2,15100,980,7.627979
EC2,15100,990,7.752699
EC2,15100,1000,7.886535
Main,15100,10,0.485366
Main,15100,20,0.482833
Main,15100,30,0.485801
Main,15100,40,0.486913
Main,15100,50,0.487549
Main,15100,60,0.487215
Main,15100,70,0.508201
Main,15100,80,0.487782
Main,15100,90,0.488589
Main,15100,100,0.490151
Main,15100,110,0.490510
Main,15100,120,0.490779
Main,15100,130,0.493303
Main,15100,140,0.492938
Main,15100,150,0.495010
Main,15100,160,0.491758
Main,15100,170,0.494855
Main,15100,180,0.496252
Main,15100,190,0.495065
Main,15100,200,0.494169
Main,15100,210,0.495552
Main,15100,220,0.494577
Main,15100,230,0.495342
Main,15100,240,0.497865
Main,15100,250,0.496826
Main,15100,260,0.496040
Main,15100,270,0.501864
Main,15100,280,0.498274
Main,15100,290,0.498685
Main,15100,300,0.500060
Main,15100,310,0.502621
Main,15100,320,0.502969
Main,15100,330,0.500145
Main,15100,340,0.502682
Main,15100,350,0.505226
Main,15100,360,0.504664
Main,15100,370,0.504045
Main,15100,380,0.501629
Main,15100,390,0.502058
Main,15100,400,0.503484
Main,15100,410,0.505933
Main,15100,420,0.503427
Main,15100,430,0.503771
Main,15100,440,0.505912
Main,15100,450,0.505599
Main,15100,460,0.505466
Main,15100,470,0.507291
Main,15100,480,0.509431
Main,15100,490,0.510832
Main,15100,500,0.510500
Main,15100,510,0.509315
Main,15100,520,0.507801
Main,15100,530,0.508182
Main,15100,540,0.510929
Main,15100,550,0.511136
Main,15100,560,0.511206
Main,15100,570,0.513736
Main,15100,580,0.514009
Main,15100,590,0.510877
Main,15100,600,0.513234
Main,15100,610,0.516384
Main,15100,620,0.517278
Main,15100,630,0.516466
Main,15100,640,0.516219
Main,15100,650,0.515734
Main,15100,660,0.514826
Main,15100,670,0.520573
Main,15100,680,0.517530
Main,15100,690,0.519649
Main,15100,700,0.516654
Main,15100,710,0.514942
Main,15100,720,0.518092
Main,15100,730,0.518430
Main,15100,740,0.518755
Main,15100,750,0.518730
Main,15100,760,0.526139
Main,15100,770,0.520424
Main,15100,780,0.520175
Main,15100,790,0.519047
Main,15100,800,0.520396
Main,15100,810,0.518942
Main,15100,820,0.518113
Main,15100,830,0.517951
Main,15100,840,0.520603
Main,15100,850,0.520743
Main,15100,860,0.521176
Main,15100,870,0.521534
Main,15100,880,0.523213
Main,15100,890,0.522075
Main,15100,900,0.523783
Main,15100,910,0.523140
Main,15100,920,0.520983
Main,15100,930,0.522182
Main,15100,940,0.522647
Main,15100,950,0.523468
Main,15100,960,0.522505
Main,15100,970,0.522020
Main,15100,980,0.525079
Main,15100,990,0.523788
Main,15100,1000,0.525487
EC2,15200,10,0.115636
EC2,15200,20,0.124116
EC2,15200,30,0.134562
EC2,15200,40,0.147524
EC2,15200,50,0.163201
EC2,15200,60,0.180786
EC2,15200,70,0.197804
EC2,15200,80,0.218872
EC2,15200,90,0.242448
EC2,15200,100,0.267244
EC2,15200,110,0.293737
EC2,15200,120,0.322545
EC2,15200,130,0.353863
EC2,15200,140,0.385292
EC2,15200,150,0.420130
EC2,15200,160,0.455191
EC2,15200,170,0.493288
EC2,15200,180,0.532221
EC2,15200,190,0.571790
EC2,15200,200,0.613273
EC2,15200,210,0.656207
EC2,15200,220,0.700871
EC2,15200,230,0.747159
EC2,15200,240,0.795150
EC2,15200,250,0.844766
EC2,15200,260,0.895614
EC2,15200,270,0.947784
EC2,15200,280,1.002792
EC2,15200,290,1.057586
EC2,15200,300,1.114781
EC2,15200,310,1.173298
EC2,15200,320,1.232385
EC2,15200,330,1.293453
EC2,15200,340,1.355289
EC2,15200,350,1.419344
EC2,15200,360,1.484373
EC2,15200,370,1.550794
EC2,15200,380,1.617716
EC2,15200,390,1.686955
EC2,15200,400,1.757829
EC2,15200,410,1.827431
EC2,15200,420,1.900375
EC2,15200,430,1.974262
EC2,15200,440,2.055592
EC2,15200,450,2.126210
EC2,15200,460,2.202472
EC2,15200,470,2.280348
EC2,15200,480,2.359627
EC2,15200,490,2.440759
EC2,15200,500,2.522776
EC2,15200,510,2.606871
EC2,15200,520,2.690882
EC2,15200,530,2.775517
EC2,15200,540,2.862749
EC2,15200,550,2.948746
EC2,15200,560,3.037858
EC2,15200,570,3.126944
EC2,15200,580,3.218451
EC2,15200,590,3.310131
EC2,15200,600,3.403225
EC2,15200,610,3.497650
EC2,15200,620,3.594117
EC2,15200,630,3.688663
EC2,15200,640,3.794238
EC2,15200,650,3.884283
EC2,15200,660,3.988251
EC2,15200,670,4.085561
EC2,15200,680,4.187234
EC2,15200,690,4.292679
EC2,15200,700,4.395499
EC2,15200,710,4.505046
EC2,15200,720,4.607709
EC2,15200,730,4.716289
EC2,15200,740,4.822083
EC2,15200,750,4.937094
EC2,15200,760,5.095483
EC2,15200,770,5.163969
EC2,15200,780,5.262915
EC2,15200,790,5.375204
EC2,15200,800,5.488114
EC2,15200,810,5.601332
EC2,15200,820,5.716204
EC2,15200,830,5.831141
EC2,15200,840,5.947943
EC2,15200,850,6.065473
EC2,15200,860,6.183214
EC2,15200,870,6.302594
EC2,15200,880,6.431188
EC2,15200,890,6.541820
EC2,15200,900,6.663248
EC2,15200,910,6.786757
EC2,15200,920,6.910397
EC2,15200,930,7.035563
EC2,15200,940,7.162359
EC2,15200,950,7.291618
EC2,15200,960,7.427117
EC2,15200,970,7.544613
EC2,15200,980,7.672440
EC2,15200,990,7.801388
EC2,15200,1000,7.932146
Main,15200,10,0.505294
Main,15200,20,0.506139
Main,15200,30,0.508406
Main,15200,40,0.509721
Main,15200,50,0.506955
Main,15200,60,0.508982
Main,15200,70,0.512713
Main,15200,80,0.514535
Main,15200,90,0.511313
Main,15200,100,0.514896
Main,15200,110,0.517418
Main,15200,120,0.517182
Main,15200,130,0.514898
Main,15200,140,0.515251
Main,15200,150,0.515459
Main,15200,160,0.516374
Main,15200,170,0.514457
Main,15200,180,0.518391
Main,15200,190,0.517997
Main,15200,200,0.519016
Main,15200,210,0.520937
Main,15200,220,0.521382
Main,15200,230,0.520892
Main,15200,240,0.522046
Main,15200,250,0.519266
Main,15200,260,0.520570
Main,15200,270,0.522009
Main,15200,280,0.520007
Main,15200,290,0.522780
Main,15200,300,0.536237
Main,15200,310,0.524517
Main,15200,320,0.522711
Main,15200,330,0.527482
Main,15200,340,0.527421
Main,15200,350,0.527005
Main,15200,360,0.526581
Main,15200,370,0.523589
Main,15200,380,0.526558
Main,15200,390,0.527639
Main,15200,400,0.526367
Main,15200,410,0.529417
Main,15200,420,0.531291
Main,15200,430,0.529138
Main,15200,440,0.529753
Main,15200,450,0.530512
Main,15200,460,0.529997
Main,15200,470,0.527909
Main,15200,480,0.531832
Main,15200,490,0.530305
Main,15200,500,0.531834
Main,15200,510,0.532849
Main,15200,520,0.532509
Main,15200,530,0.534777
Main,15200,540,0.531404
Main,15200,550,0.534156
Main,15200,560,0.531423
Main,15200,570,0.537050
Main,15200,580,0.536085
Main,15200,590,0.532973
Main,15200,600,0.536011
Main,15200,610,0.538313
Main,15200,620,0.537475
Main,15200,630,0.536819
Main,15200,640,0.536095
Main,15200,650,0.538808
Main,15200,660,0.536233
Main,15200,670,0.540569
Main,15200,680,0.542202
Main,15200,690,0.539329
Main,15200,700,0.538356
Main,15200,710,0.537268
Main,15200,720,0.539719
Main,15200,730,0.542152
Main,15200,740,0.541552
Main,15200,750,0.541230
Main,15200,760,0.542198
Main,15200,770,0.542558
Main,15200,780,0.540791
Main,15200,790,0.544191
Main,15200,800,0.543902
Main,15200,810,0.542838
Main,15200,820,0.543843
Main,15200,830,0.544515
Main,15200,840,0.545420
Main,15200,850,0.548412
Main,15200,860,0.547259
Main,15200,870,0.546870
Main,15200,880,0.547942
Main,15200,890,0.550296
Main,15200,900,0.550030
Main,15200,910,0.549504
Main,15200,920,0.550044
Main,15200,930,0.550230
Main,15200,940,0.553158
Main,15200,950,0.548247
Main,15200,960,0.550730
Main,15200,970,0.551950
Main,15200,980,0.550675
Main,15200,990,0.550566
Main,15200,1000,0.552164
EC2,15300,10,0.117780
EC2,15300,20,0.125229
EC2,15300,30,0.136498
EC2,15300,40,0.149728
EC2,15300,50,0.165496
EC2,15300,60,0.183279
EC2,15300,70,0.200441
EC2,15300,80,0.221372
EC2,15300,90,0.244302
EC2,15300,100,0.269600
EC2,15300,110,0.296848
EC2,15300,120,0.326107
EC2,15300,130,0.357292
EC2,15300,140,0.389847
EC2,15300,150,0.425123
EC2,15300,160,0.461283
EC2,15300,170,0.499185
EC2,15300,180,0.539388
EC2,15300,190,0.580652
EC2,15300,200,0.624679
EC2,15300,210,0.668251
EC2,15300,220,0.714986
EC2,15300,230,0.762881
EC2,15300,240,0.812696
EC2,15300,250,0.864126
EC2,15300,260,0.916809
EC2,15300,270,0.969626
EC2,15300,280,1.023965
EC2,15300,290,1.080813
EC2,15300,300,1.138932
EC2,15300,310,1.198142
EC2,15300,320,1.258909
EC2,15300,330,1.321644
EC2,15300,340,1.385345
EC2,15300,350,1.449289
EC2,15300,360,1.514835
EC2,15300,370,1.582451
EC2,15300,380,1.650359
EC2,15300,390,1.722578
EC2,15300,400,1.792696
EC2,15300,410,1.864823
EC2,15300,420,1.938254
EC2,15300,430,2.012884
EC2,15300,440,2.087751
EC2,15300,450,2.166372
EC2,15300,460,2.244161
EC2,15300,470,2.394382
EC2,15300,480,2.404710
EC2,15300,490,2.486797
EC2,15300,500,2.583733
EC2,15300,510,2.653236
EC2,15300,520,2.738322
EC2,15300,530,2.824809
EC2,15300,540,2.912890
EC2,15300,550,3.001685
EC2,15300,560,3.090999
EC2,15300,570,3.182242
EC2,15300,580,3.272990
EC2,15300,590,3.368257
EC2,15300,600,3.459805
EC2,15300,610,3.555012
EC2,15300,620,3.651246
EC2,15300,630,3.747815
EC2,15300,640,3.846316
EC2,15300,650,3.944333
EC2,15300,660,4.044188
EC2,15300,670,4.145091
EC2,15300,680,4.263463
EC2,15300,690,4.350841
EC2,15300,700,4.456836
EC2,15300,710,4.561762
EC2,15300,720,4.667317
EC2,15300,730,4.774355
EC2,15300,740,4.882796
EC2,15300,750,4.992774
EC2,15300,760,5.101785
EC2,15300,770,5.213879
EC2,15300,780,5.328961
EC2,15300,790,5.438996
EC2,15300,800,5.569068
EC2,15300,810,5.669052
EC2,15300,820,5.786407
EC2,15300,830,5.903741
EC2,15300,840,6.022104
EC2,15300,850,6.140924
EC2,15300,860,6.258961
EC2,15300,870,6.379735
EC2,15300,880,6.498320
EC2,15300,890,6.619492
EC2,15300,900,6.754685
EC2,15300,910,6.865758
EC2,15300,920,6.990180
EC2,15300,930,7.116910
EC2,15300,940,7.240790
EC2,15300,950,7.365458
EC2,15300,960,7.492905
EC2,15300,970,7.621643
EC2,15300,980,7.763494
EC2,15300,990,7.880832
EC2,15300,1000,8.012768
Main,15300,10,0.505695
Main,15300,20,0.509067
Main,15300,30,0.509123
Main,15300,40,0.509711
Main,15300,50,0.512504
Main,15300,60,0.512078
Main,15300,70,0.512426
Main,15300,80,0.511463
Main,15300,90,0.513626
Main,15300,100,0.513766
Main,15300,110,0.514105
Main,15300,120,0.513559
Main,15300,130,0.514038
Main,15300,140,0.516998
Main,15300,150,0.515291
Main,15300,160,0.515870
Main,15300,170,0.518799
Main,15300,180,0.517126
Main,15300,190,0.521551
Main,15300,200,0.520192
Main,15300,210,0.519498
Main,15300,220,0.518374
Main,15300,230,0.518357
Main,15300,240,0.523551
Main,15300,250,0.518839
Main,15300,260,0.520537
Main,15300,270,0.524147
Main,15300,280,0.523719
Main,15300,290,0.523127
Main,15300,300,0.522264
Main,15300,310,0.523980
Main,15300,320,0.524867
Main,15300,330,0.568858
Main,15300,340,0.524188
Main,15300,350,0.526562
Main,15300,360,0.528316
Main,15300,370,0.528646
Main,15300,380,0.529402
Main,15300,390,0.529268
Main,15300,400,0.526736
Main,15300,410,0.530697
Main,15300,420,0.527621
Main,15300,430,0.529932
Main,15300,440,0.546174
Main,15300,450,0.531902
Main,15300,460,0.531007
Main,15300,470,0.532700
Main,15300,480,0.530529
Main,15300,490,0.531454
Main,15300,500,0.536623
Main,15300,510,0.534300
Main,15300,520,0.531927
Main,15300,530,0.534894
Main,15300,540,0.534684
Main,15300,550,0.534286
Main,15300,560,0.535677
Main,15300,570,0.538075
Main,15300,580,0.537743
Main,15300,590,0.536876
Main,15300,600,0.537104
Main,15300,610,0.537773
Main,15300,620,0.536420
Main,15300,630,0.537976
Main,15300,640,0.540496
Main,15300,650,0.541324
Main,15300,660,0.538439
Main,15300,670,0.537269
Main,15300,680,0.539048
Main,15300,690,0.539588
Main,15300,700,0.538899
Main,15300,710,0.540368
Main,15300,720,0.541177
Main,15300,730,0.541847
Main,15300,740,0.543304
Main,15300,750,0.543040
Main,15300,760,0.543971
Main,15300,770,0.544029
Main,15300,780,0.543426
Main,15300,790,0.542685
Main,15300,800,0.544278
Main,15300,810,0.547871
Main,15300,820,0.545834
Main,15300,830,0.546362
Main,15300,840,0.547121
Main,15300,850,0.546710
Main,15300,860,0.543546
Main,15300,870,0.545633
Main,15300,880,0.549260
Main,15300,890,0.545183
Main,15300,900,0.546736
Main,15300,910,0.547765
Main,15300,920,0.549406
Main,15300,930,0.548831
Main,15300,940,0.549840
Main,15300,950,0.551644
Main,15300,960,0.550392
Main,15300,970,0.548305
Main,15300,980,0.551873
Main,15300,990,0.552290
Main,15300,1000,0.548593
EC2,15400,10,0.118656
EC2,15400,20,0.127290
EC2,15400,30,0.137518
EC2,15400,40,0.151183
EC2,15400,50,0.167056
EC2,15400,60,0.184720
EC2,15400,70,0.201245
EC2,15400,80,0.222560
EC2,15400,90,0.245392
EC2,15400,100,0.270850
EC2,15400,110,0.297900
EC2,15400,120,0.326511
EC2,15400,130,0.357786
EC2,15400,140,0.390858
EC2,15400,150,0.425266
EC2,15400,160,0.460770
EC2,15400,170,0.499330
EC2,15400,180,0.538976
EC2,15400,190,0.581099
EC2,15400,200,0.624419
EC2,15400,210,0.669207
EC2,15400,220,0.715988
EC2,15400,230,0.781345
EC2,15400,240,0.813310
EC2,15400,250,0.864270
EC2,15400,260,0.916679
EC2,15400,270,0.970765
EC2,15400,280,1.026203
EC2,15400,290,1.083462
EC2,15400,300,1.141087
EC2,15400,310,1.200702
EC2,15400,320,1.262131
EC2,15400,330,1.324794
EC2,15400,340,1.388311
EC2,15400,350,1.453763
EC2,15400,360,1.520269
EC2,15400,370,1.588133
EC2,15400,380,1.658437
EC2,15400,390,1.729704
EC2,15400,400,1.802299
EC2,15400,410,1.875808
EC2,15400,420,1.951015
EC2,15400,430,2.027816
EC2,15400,440,2.105542
EC2,15400,450,2.184282
EC2,15400,460,2.264229
EC2,15400,470,2.344351
EC2,15400,480,2.428708
EC2,15400,490,2.512559
EC2,15400,500,2.596680
EC2,15400,510,2.682928
EC2,15400,520,2.769017
EC2,15400,530,2.857090
EC2,15400,540,2.945610
EC2,15400,550,3.049456
EC2,15400,560,3.125946
EC2,15400,570,3.217288
EC2,15400,580,3.310036
EC2,15400,590,3.404754
EC2,15400,600,3.499671
EC2,15400,610,3.596553
EC2,15400,620,3.692991
EC2,15400,630,3.791491
EC2,15400,640,3.891192
EC2,15400,650,3.990778
EC2,15400,660,4.090996
EC2,15400,670,4.193594
EC2,15400,680,4.297222
EC2,15400,690,4.401556
EC2,15400,700,4.507292
EC2,15400,710,4.627182
EC2,15400,720,4.722213
EC2,15400,730,4.830170
EC2,15400,740,4.939857
EC2,15400,750,5.050382
EC2,15400,760,5.162432
EC2,15400,770,5.275139
EC2,15400,780,5.391298
EC2,15400,790,5.503843
EC2,15400,800,5.619908
EC2,15400,810,5.737358
EC2,15400,820,5.870014
EC2,15400,830,5.973937
EC2,15400,840,6.092214
EC2,15400,850,6.213632
EC2,15400,860,6.341901
EC2,15400,870,6.460698
EC2,15400,880,6.579570
EC2,15400,890,6.704497
EC2,15400,900,6.866138
EC2,15400,910,6.965303
EC2,15400,920,7.079518
EC2,15400,930,7.434100
EC2,15400,940,7.334200
EC2,15400,950,7.462406
EC2,15400,960,7.595597
EC2,15400,970,7.730690
EC2,15400,980,7.852986
EC2,15400,990,7.998864
EC2,15400,1000,8.121704
Main,15400,10,0.527237
Main,15400,20,0.528935
Main,15400,30,0.531982
Main,15400,40,0.531702
Main,15400,50,0.533019
Main,15400,60,0.529975
Main,15400,70,0.533495
Main,15400,80,0.533815
Main,15400,90,0.534420
Main,15400,100,0.535914
Main,15400,110,0.537736
Main,15400,120,0.539763
Main,15400,130,0.533661
Main,15400,140,0.537112
Main,15400,150,0.537636
Main,15400,160,0.540710
Main,15400,170,0.540742
Main,15400,180,0.539715
Main,15400,190,0.540187
Main,15400,200,0.541938
Main,15400,210,0.543114
Main,15400,220,0.542051
Main,15400,230,0.539873
Main,15400,240,0.541353
Main,15400,250,0.541729
Main,15400,260,0.541430
Main,15400,270,0.545419
Main,15400,280,0.546814
Main,15400,290,0.545666
Main,15400,300,0.544640
Main,15400,310,0.640506
Main,15400,320,0.548701
Main,15400,330,0.548035
Main,15400,340,0.546737
Main,15400,350,0.548904
Main,15400,360,0.547211
Main,15400,370,0.550936
Main,15400,380,0.549085
Main,15400,390,0.552349
Main,15400,400,0.548802
Main,15400,410,0.548663
Main,15400,420,0.548368
Main,15400,430,0.554060
Main,15400,440,0.550822
Main,15400,450,0.550424
Main,15400,460,0.644769
Main,15400,470,0.550557
Main,15400,480,0.552397
Main,15400,490,0.554215
Main,15400,500,0.555473
Main,15400,510,0.558004
Main,15400,520,0.555673
Main,15400,530,0.557749
Main,15400,540,0.582961
Main,15400,550,0.560538
Main,15400,560,0.558444
Main,15400,570,0.556669
Main,15400,580,0.557293
Main,15400,590,0.558649
Main,15400,600,0.560747
Main,15400,610,0.560372
Main,15400,620,0.559766
Main,15400,630,0.562574
Main,15400,640,0.563170
Main,15400,650,0.563515
Main,15400,660,0.563483
Main,15400,670,0.565104
Main,15400,680,0.564259
Main,15400,690,0.565722
Main,15400,700,0.566516
Main,15400,710,0.565940
Main,15400,720,0.566677
Main,15400,730,0.564633
Main,15400,740,0.568947
Main,15400,750,0.565884
Main,15400,760,0.566304
Main,15400,770,0.568036
Main,15400,780,0.568596
Main,15400,790,0.566017
Main,15400,800,0.566261
Main,15400,810,0.569684
Main,15400,820,0.571046
Main,15400,830,0.570008
Main,15400,840,0.570523
Main,15400,850,0.568244
Main,15400,860,0.571991
Main,15400,870,0.573504
Main,15400,880,0.573647
Main,15400,890,0.575053
Main,15400,900,0.571665
Main,15400,910,0.574060
Main,15400,920,0.575126
Main,15400,930,0.593874
Main,15400,940,0.578177
Main,15400,950,0.573255
Main,15400,960,0.574677
Main,15400,970,0.576313
Main,15400,980,0.576792
Main,15400,990,0.575448
Main,15400,1000,0.575340
EC2,15500,10,0.119964
EC2,15500,20,0.128583
EC2,15500,30,0.139391
EC2,15500,40,0.152785
EC2,15500,50,0.168398
EC2,15500,60,0.186443
EC2,15500,70,0.203841
EC2,15500,80,0.225973
EC2,15500,90,0.249234
EC2,15500,100,0.275167
EC2,15500,110,0.302879
EC2,15500,120,0.331798
EC2,15500,130,0.362797
EC2,15500,140,0.395513
EC2,15500,150,0.430054
EC2,15500,160,0.466026
EC2,15500,170,0.503856
EC2,15500,180,0.543814
EC2,15500,190,0.585024
EC2,15500,200,0.627821
EC2,15500,210,0.672949
EC2,15500,220,0.720060
EC2,15500,230,0.768014
EC2,15500,240,0.818322
EC2,15500,250,0.868911
EC2,15500,260,0.921660
EC2,15500,270,0.975760
EC2,15500,280,1.031499
EC2,15500,290,1.088731
EC2,15500,300,1.164828
EC2,15500,310,1.208018
EC2,15500,320,1.268815
EC2,15500,330,1.331535
EC2,15500,340,1.395515
EC2,15500,350,1.459910
EC2,15500,360,1.525897
EC2,15500,370,1.593773
EC2,15500,380,1.662897
EC2,15500,390,1.732499
EC2,15500,400,1.803778
EC2,15500,410,1.876649
EC2,15500,420,1.950289
EC2,15500,430,2.025409
EC2,15500,440,2.101842
EC2,15500,450,2.179029
EC2,15500,460,2.258344
EC2,15500,470,2.337780
EC2,15500,480,2.418128
EC2,15500,490,2.501025
EC2,15500,500,2.586123
EC2,15500,510,2.672000
EC2,15500,520,2.757797
EC2,15500,530,2.844693
EC2,15500,540,2.933764
EC2,15500,550,3.024837
EC2,15500,560,3.116058
EC2,15500,570,3.208105
EC2,15500,580,3.314120
EC2,15500,590,3.395111
EC2,15500,600,3.490512
EC2,15500,610,3.588888
EC2,15500,620,3.686866
EC2,15500,630,3.785590
EC2,15500,640,3.886410
EC2,15500,650,3.986701
EC2,15500,660,4.088336
EC2,15500,670,4.193129
EC2,15500,680,4.295052
EC2,15500,690,4.402417
EC2,15500,700,4.558711
EC2,15500,710,4.616195
EC2,15500,720,4.733518
EC2,15500,730,4.832069
EC2,15500,740,4.937992
EC2,15500,750,5.049336
EC2,15500,760,5.161185
EC2,15500,770,5.274861
EC2,15500,780,5.388128
EC2,15500,790,5.502748
EC2,15500,800,5.618594
EC2,15500,810,5.735565
EC2,15500,820,5.854265
EC2,15500,830,5.984979
EC2,15500,840,6.093514
EC2,15500,850,6.211996
EC2,15500,860,6.331876
EC2,15500,870,6.452627
EC2,15500,880,6.576463
EC2,15500,890,6.699945
EC2,15500,900,6.826590
EC2,15500,910,6.950224
EC2,15500,920,7.089814
EC2,15500,930,7.202855
EC2,15500,940,7.330199
EC2,15500,950,7.458291
EC2,15500,960,7.589794
EC2,15500,970,7.718394
EC2,15500,980,7.850230
EC2,15500,990,7.984598
EC2,15500,1000,8.131747
Main,15500,10,0.539934
Main,15500,20,0.541732
Main,15500,30,0.543150
Main,15500,40,0.539639
Main,15500,50,0.544272
Main,15500,60,0.544478
Main,15500,70,0.544344
Main,15500,80,0.545397
Main,15500,90,0.547883
Main,15500,100,0.546679
Main,15500,110,0.546188
Main,15500,120,0.546542
Main,15500,130,0.548283
Main,15500,140,0.549328
Main,15500,150,0.548312
Main,15500,160,0.550392
Main,15500,170,0.550557
Main,15500,180,0.550214
Main,15500,190,0.553474
Main,15500,200,0.555835
Main,15500,210,0.554801
Main,15500,220,0.552662
Main,15500,230,0.555408
Main,15500,240,0.554635
Main,15500,250,0.554520
Main,15500,260,0.555914
Main,15500,270,0.556954
Main,15500,280,0.556376
Main,15500,290,0.557521
Main,15500,300,0.559054
Main,15500,310,0.560639
Main,15500,320,0.559270
Main,15500,330,0.560897
Main,15500,340,0.559725
Main,15500,350,0.559710
Main,15500,360,0.559349
Main,15500,370,0.559771
Main,15500,380,0.559360
Main,15500,390,0.561789
Main,15500,400,0.562517
Main,15500,410,0.561308
Main,15500,420,0.563670
Main,15500,430,0.562748
Main,15500,440,0.566808
Main,15500,450,0.563666
Main,15500,460,0.563864
Main,15500,470,0.568724
Main,15500,480,0.568292
Main,15500,490,0.567219
Main,15500,500,0.565883
Main,15500,510,0.568408
Main,15500,520,0.569149
Main,15500,530,0.568137
Main,15500,540,0.569098
Main,15500,550,0.572003
Main,15500,560,0.569677
Main,15500,570,0.568499
Main,15500,580,0.571246
Main,15500,590,0.570464
Main,15500,600,0.570757
Main,15500,610,0.571947
Main,15500,620,0.573003
Main,15500,630,0.573239
Main,15500,640,0.576100
Main,15500,650,0.575651
Main,15500,660,0.576558
Main,15500,670,0.578073
Main,15500,680,0.575588
Main,15500,690,0.575816
Main,15500,700,0.575795
Main,15500,710,0.577001
Main,15500,720,0.574759
Main,15500,730,0.576355
Main,15500,740,0.579176
Main,15500,750,0.579158
Main,15500,760,0.575934
Main,15500,770,0.578489
Main,15500,780,0.576339
Main,15500,790,0.577529
Main,15500,800,0.578656
Main,15500,810,0.579871
Main,15500,820,0.578169
Main,15500,830,0.581764
Main,15500,840,0.580856
Main,15500,850,0.579775
Main,15500,860,0.581597
Main,15500,870,0.581568
Main,15500,880,0.581595
Main,15500,890,0.580661
Main,15500,900,0.583479
Main,15500,910,0.583751
Main,15500,920,0.586468
Main,15500,930,0.584131
Main,15500,940,0.584196
