Function,Total Number,N,Execution Time
EC2,500,230,0.015577
EC2,500,230,0.025098
EC2,500,230,0.016159
EC2,500,240,0.019086
EC2,500,240,0.026440
EC2,500,240,0.022991
EC2,500,240,0.027293
EC2,500,240,0.020193
EC2,500,250,0.024364
EC2,500,250,0.019464
EC2,500,250,0.021387
EC2,500,250,0.017321
EC2,500,250,0.036069
EC2,500,260,0.027507
EC2,500,260,0.022889
EC2,500,260,0.025561
EC2,500,260,0.018577
EC2,500,260,0.024627
EC2,500,270,0.022757
EC2,500,270,0.021966
EC2,500,270,0.023857
EC2,500,270,0.049163
EC2,500,270,0.019182
EC2,500,280,0.029176
EC2,500,280,0.019146
EC2,500,280,0.022339
EC2,500,280,0.026179
EC2,500,280,0.025014
EC2,500,290,0.021521
EC2,500,290,0.024975
EC2,500,290,0.020664
EC2,500,290,0.017224
EC2,500,290,0.018212
EC2,500,300,0.021240
EC2,500,300,0.025259
EC2,500,300,0.049778
EC2,500,300,0.025872
EC2,500,300,0.021556
EC2,500,310,0.020693
EC2,500,310,0.021213
EC2,500,310,0.030713
EC2,500,310,0.023816
EC2,500,310,0.023165
EC2,500,320,0.036638
EC2,500,320,0.035488
EC2,500,320,0.021199
EC2,500,320,0.033878
EC2,500,320,0.026486
EC2,500,330,0.023342
EC2,500,330,0.027318
EC2,500,330,0.029885
EC2,500,330,0.022492
EC2,500,330,0.023634
EC2,500,340,0.021434
EC2,500,340,0.025508
EC2,500,340,0.017653
EC2,500,340,0.020339
EC2,500,340,0.028724
EC2,500,350,0.018602
EC2,500,350,0.024035
EC2,500,350,0.034610
EC2,500,350,0.030695
EC2,500,350,0.020812
EC2,500,360,0.036262
EC2,500,360,0.059960
EC2,500,360,0.016759
EC2,500,360,0.044046
EC2,500,360,0.021376
EC2,500,370,0.022519
EC2,500,370,0.029056
EC2,500,370,0.038254
EC2,500,370,0.024421
EC2,500,370,0.024835
EC2,500,380,0.038920
EC2,500,380,0.019295
EC2,500,380,0.022161
EC2,500,380,0.023134
EC2,500,380,0.017527
EC2,500,390,0.022536
EC2,500,390,0.052808
EC2,500,390,0.025801
EC2,500,390,0.033550
EC2,500,390,0.019973
EC2,500,400,0.024670
EC2,500,400,0.023480
EC2,500,400,0.022312
EC2,500,400,0.026332
EC2,500,400,0.021594
EC2,500,410,0.021326
EC2,500,410,0.020126
EC2,500,410,0.023560
EC2,500,410,0.022471
EC2,500,410,0.029163
EC2,500,420,0.035650
EC2,500,420,0.027372
EC2,500,420,0.028991
EC2,500,420,0.021081
EC2,500,420,0.027630
EC2,500,430,0.024249
EC2,500,430,0.027152
EC2,500,430,0.022738
EC2,500,430,0.058141
EC2,500,430,0.022302
EC2,500,440,0.020251
EC2,500,440,0.028273
EC2,500,440,0.035381
EC2,500,440,0.033124
EC2,500,440,0.029277
EC2,500,450,0.022510
EC2,500,450,0.031474
EC2,500,450,0.017203
EC2,500,450,0.021982
EC2,500,450,0.034854
EC2,500,460,0.024794
EC2,500,460,0.031411
EC2,500,460,0.022628
EC2,500,460,0.028658
EC2,500,460,0.032741
EC2,500,470,0.024526
EC2,500,470,0.027838
EC2,500,470,0.033388
EC2,500,470,0.020053
EC2,500,470,0.022722
EC2,500,480,0.025165
EC2,500,480,0.028174
EC2,500,480,0.025661
EC2,500,480,0.030482
EC2,500,480,0.029300
EC2,500,490,0.025771
EC2,500,490,0.024026
EC2,500,490,0.038886
EC2,500,490,0.034556
EC2,500,490,0.026839
EC2,500,500,0.027039
EC2,500,500,0.032847
EC2,500,500,0.029624
EC2,500,500,0.024761
EC2,500,500,0.027732
Main,500,10,0.020232
Main,500,10,0.015496
Main,500,10,0.014534
Main,500,10,0.010339
Main,500,10,0.007722
Main,500,20,0.010098
Main,500,20,0.002274
Main,500,20,0.010860
Main,500,20,0.008698
Main,500,20,0.003699
Main,500,30,0.000702
Main,500,30,0.012068
Main,500,30,0.002325
Main,500,30,0.011177
Main,500,30,0.011252
Main,500,40,0.000741
Main,500,40,0.000716
Main,500,40,0.008303
Main,500,40,0.000691
Main,500,40,0.006294
Main,500,50,0.012434
Main,500,50,0.007303
Main,500,50,0.000727
Main,500,50,0.010972
Main,500,50,0.012145
Main,500,60,0.009936
Main,500,60,0.000738
Main,500,60,0.004180
Main,500,60,0.007479
Main,500,60,0.004300
Main,500,70,0.009647
Main,500,70,0.013928
Main,500,70,0.012247
Main,500,70,0.000788
Main,500,70,0.011085
Main,500,80,0.002330
Main,500,80,0.009985
Main,500,80,0.012758
Main,500,80,0.019763
Main,500,80,0.011404
Main,500,90,0.012643
Main,500,90,0.012874
Main,500,90,0.004881
Main,500,90,0.018628
Main,500,90,0.012176
Main,500,100,0.013916
Main,500,100,0.014069
Main,500,100,0.013543
Main,500,100,0.011398
Main,500,100,0.013862
Main,500,110,0.015175
Main,500,110,0.014772
Main,500,110,0.014115
Main,500,110,0.015483
Main,500,110,0.014789
Main,500,120,0.014204
Main,500,120,0.017337
Main,500,120,0.012926
Main,500,120,0.014201
Main,500,120,0.027566
Main,500,130,0.012038
Main,500,130,0.017382
Main,500,130,0.020265
Main,500,130,0.020184
Main,500,130,0.014643
Main,500,140,0.017508
Main,500,140,0.013613
Main,500,140,0.025834
Main,500,140,0.019334
Main,500,140,0.022525
Main,500,150,0.021249
Main,500,150,0.021730
Main,500,150,0.024282
Main,500,150,0.022502
Main,500,150,0.024006
Main,500,160,0.016496
Main,500,160,0.015683
Main,500,160,0.024699
Main,500,160,0.048386
Main,500,160,0.021518
Main,500,170,0.022365
Main,500,170,0.016623
Main,500,170,0.017394
Main,500,170,0.023033
Main,500,170,0.021757
Main,500,180,0.014955
Main,500,180,0.030505
Main,500,180,0.034343
Main,500,180,0.030753
Main,500,180,0.022914
Main,500,190,0.021393
Main,500,190,0.021198
Main,500,190,0.016127
Main,500,190,0.020336
Main,500,190,0.022550
Main,500,200,0.020032
Main,500,200,0.019867
Main,500,200,0.016385
Main,500,200,0.025231
Main,500,200,0.019112
Main,500,210,0.023985
Main,500,210,0.022848
Main,500,210,0.022681
Main,500,210,0.017602
Main,500,210,0.016887
Main,500,220,0.017080
Main,500,220,0.019435
Main,500,220,0.015732
Main,500,220,0.025775
Main,500,220,0.029752
Main,500,230,0.020167
Main,500,230,0.025990
Main,500,230,0.025924
Main,500,230,0.025379
Main,500,230,0.031556
Main,500,240,0.030263
Main,500,240,0.021783
Main,500,240,0.025060
Main,500,240,0.018226
Main,500,240,0.021238
Main,500,250,0.016235
Main,500,250,0.020235
Main,500,250,0.023859
Main,500,250,0.029217
Main,500,250,0.017735
Main,500,260,0.015673
Main,500,260,0.022289
Main,500,260,0.028687
Main,500,260,0.024231
Main,500,260,0.023062
Main,500,270,0.021531
Main,500,270,0.032639
Main,500,270,0.026692
Main,500,270,0.030043
Main,500,270,0.018941
Main,500,280,0.022861
Main,500,280,0.022139
Main,500,280,0.020180
Main,500,280,0.023666
Main,500,280,0.020437
Main,500,290,0.029138
Main,500,290,0.015678
Main,500,290,0.023499
Main,500,290,0.021180
Main,500,290,0.022050
Main,500,300,0.015544
Main,500,300,0.022524
Main,500,300,0.020389
Main,500,300,0.023500
Main,500,300,0.022690
Main,500,310,0.019204
Main,500,310,0.019057
Main,500,310,0.048703
Main,500,310,0.021135
Main,500,310,0.037360
Main,500,320,0.024504
Main,500,320,0.032080
Main,500,320,0.016305
Main,500,320,0.028595
Main,500,320,0.021914
Main,500,330,0.019975
Main,500,330,0.041488
Main,500,330,0.023855
Main,500,330,0.027264
Main,500,330,0.046974
Main,500,340,0.017893
Main,500,340,0.015827
Main,500,340,0.023175
Main,500,340,0.016613
Main,500,340,0.023198
Main,500,350,0.024913
Main,500,350,0.031163
Main,500,350,0.020583
Main,500,350,0.016686
Main,500,350,0.031675
Main,500,360,0.021467
Main,500,360,0.017222
Main,500,360,0.058834
Main,500,360,0.029664
Main,500,360,0.026106
Main,500,370,0.060356
Main,500,370,0.022377
Main,500,370,0.023762
Main,500,370,0.022590
Main,500,370,0.025142
Main,500,380,0.027004
Main,500,380,0.030596
Main,500,380,0.023087
Main,500,380,0.024032
Main,500,380,0.022365
Main,500,390,0.023868
Main,500,390,0.033375
Main,500,390,0.023191
Main,500,390,0.028571
Main,500,390,0.018148
Main,500,400,0.026789
Main,500,400,0.023679
Main,500,400,0.017165
Main,500,400,0.039233
Main,500,400,0.022222
Main,500,410,0.020687
Main,500,410,0.031287
Main,500,410,0.028419
Main,500,410,0.022394
Main,500,410,0.025821
Main,500,420,0.038326
Main,500,420,0.023988
Main,500,420,0.019838
Main,500,420,0.019821
Main,500,420,0.027792
Main,500,430,0.039286
Main,500,430,0.026287
Main,500,430,0.023391
Main,500,430,0.017542
Main,500,430,0.015860
Main,500,440,0.015658
Main,500,440,0.023916
Main,500,440,0.019342
Main,500,440,0.028986
Main,500,440,0.026337
Main,500,450,0.019614
Main,500,450,0.030210
Main,500,450,0.023284
Main,500,450,0.033164
Main,500,450,0.020727
Main,500,460,0.016521
Main,500,460,0.022790
Main,500,460,0.017741
Main,500,460,0.016791
Main,500,460,0.021732
Main,500,470,0.052895
Main,500,470,0.020580
Main,500,470,0.027352
Main,500,470,0.017221
Main,500,470,0.019066
Main,500,480,0.020809
Main,500,480,0.021484
Main,500,480,0.041772
Main,500,480,0.020206
Main,500,480,0.036099
Main,500,490,0.019782
Main,500,490,0.025369
Main,500,490,0.024540
Main,500,490,0.059939
Main,500,490,0.023495
Main,500,500,0.019476
Main,500,500,0.023489
Main,500,500,0.017133
Main,500,500,0.022264
Main,500,500,0.031021
EC2,600,10,0.015188
EC2,600,10,0.014993
EC2,600,10,0.008722
EC2,600,10,0.009532
EC2,600,10,0.005378
EC2,600,20,0.007087
EC2,600,20,0.004890
EC2,600,20,0.007467
EC2,600,20,0.006691
EC2,600,20,0.004934
EC2,600,30,0.006136
EC2,600,30,0.007105
EC2,600,30,0.005749
EC2,600,30,0.006996
EC2,600,30,0.006997
EC2,600,40,0.006063
EC2,600,40,0.000879
EC2,600,40,0.004368
EC2,600,40,0.005984
EC2,600,40,0.006080
EC2,600,50,0.012128
EC2,600,50,0.006791
EC2,600,50,0.001090
EC2,600,50,0.010457
EC2,600,50,0.005331
EC2,600,60,0.008771
EC2,600,60,0.011946
EC2,600,60,0.007988
EC2,600,60,0.011406
EC2,600,60,0.009113
EC2,600,70,0.009918
EC2,600,70,0.010900
EC2,600,70,0.011168
EC2,600,70,0.009603
EC2,600,70,0.013362
EC2,600,80,0.008823
EC2,600,80,0.007163
EC2,600,80,0.007744
EC2,600,80,0.012421
EC2,600,80,0.014998
EC2,600,90,0.010049
EC2,600,90,0.008503
EC2,600,90,0.012225
EC2,600,90,0.007749
EC2,600,90,0.012575
EC2,600,100,0.017274
EC2,600,100,0.017601
EC2,600,100,0.017598
EC2,600,100,0.019410
EC2,600,100,0.030923
EC2,600,110,0.047131
EC2,600,110,0.014410
EC2,600,110,0.018343
EC2,600,110,0.019938
EC2,600,110,0.023246
EC2,600,120,0.015881
EC2,600,120,0.016205
EC2,600,120,0.018531
EC2,600,120,0.023106
EC2,600,120,0.021880
EC2,600,130,0.021915
EC2,600,130,0.021961
EC2,600,130,0.036851
EC2,600,130,0.018642
EC2,600,130,0.016399
EC2,600,140,0.012689
EC2,600,140,0.017810
EC2,600,140,0.017783
EC2,600,140,0.016997
EC2,600,140,0.018283
EC2,600,150,0.019841
EC2,600,150,0.043036
EC2,600,150,0.016605
EC2,600,150,0.027315
EC2,600,150,0.023924
EC2,600,160,0.018671
EC2,600,160,0.018616
EC2,600,160,0.017633
EC2,600,160,0.022454
EC2,600,160,0.018034
EC2,600,170,0.020638
EC2,600,170,0.018260
EC2,600,170,0.019752
EC2,600,170,0.018109
EC2,600,170,0.018030
EC2,600,180,0.020705
EC2,600,180,0.019355
EC2,600,180,0.025010
EC2,600,180,0.036613
EC2,600,180,0.023124
EC2,600,190,0.022194
EC2,600,190,0.020319
EC2,600,190,0.024235
EC2,600,190,0.018847
EC2,600,190,0.020093
EC2,600,200,0.017960
EC2,600,200,0.023835
EC2,600,200,0.016370
EC2,600,200,0.023064
EC2,600,200,0.024031
EC2,600,210,0.022271
EC2,600,210,0.018196
EC2,600,210,0.026815
EC2,600,210,0.017287
EC2,600,210,0.020102
EC2,600,220,0.024371
EC2,600,220,0.019065
EC2,600,220,0.021393
EC2,600,220,0.028580
EC2,600,220,0.024594
EC2,600,230,0.044117
EC2,600,230,0.020555
EC2,600,230,0.026791
EC2,600,230,0.019168
EC2,600,230,0.020640
EC2,600,240,0.021197
EC2,600,240,0.023994
EC2,600,240,0.021117
EC2,600,240,0.021032
EC2,600,240,0.024901
EC2,600,250,0.022640
EC2,600,250,0.018014
EC2,600,250,0.020907
EC2,600,250,0.054128
EC2,600,250,0.027034
EC2,600,260,0.022287
EC2,600,260,0.021986
EC2,600,260,0.018537
EC2,600,260,0.026288
EC2,600,260,0.023009
EC2,600,270,0.020276
EC2,600,270,0.029406
EC2,600,270,0.024191
EC2,600,270,0.035265
EC2,600,270,0.027987
EC2,600,280,0.035572
EC2,600,280,0.028521
EC2,600,280,0.028856
EC2,600,280,0.025462
EC2,600,280,0.022820
EC2,600,290,0.021683
EC2,600,290,0.035216
EC2,600,290,0.024639
EC2,600,290,0.028251
EC2,600,290,0.027619
EC2,600,300,0.024679
EC2,600,300,0.034244
EC2,600,300,0.022579
EC2,600,300,0.038393
EC2,600,300,0.030483
EC2,600,310,0.040114
EC2,600,310,0.024401
EC2,600,310,0.039822
EC2,600,310,0.028575
EC2,600,310,0.025249
EC2,600,320,0.029756
EC2,600,320,0.022982
EC2,600,320,0.027038
EC2,600,320,0.022633
EC2,600,320,0.024651
EC2,600,330,0.023137
EC2,600,330,0.031375
EC2,600,330,0.036605
EC2,600,330,0.031054
EC2,600,330,0.025164
EC2,600,340,0.027439
EC2,600,340,0.028219
EC2,600,340,0.023946
EC2,600,340,0.018871
EC2,600,340,0.036896
EC2,600,350,0.054030
EC2,600,350,0.023011
EC2,600,350,0.023540
EC2,600,350,0.028647
EC2,600,350,0.048091
EC2,600,360,0.031278
EC2,600,360,0.030231
EC2,600,360,0.038531
EC2,600,360,0.030776
EC2,600,360,0.026259
EC2,600,370,0.040189
EC2,600,370,0.023322
EC2,600,370,0.034774
EC2,600,370,0.054076
EC2,600,370,0.035770
EC2,600,380,0.031342
EC2,600,380,0.035994
EC2,600,380,0.037249
EC2,600,380,0.035827
EC2,600,380,0.030175
EC2,600,390,0.027359
EC2,600,390,0.030509
EC2,600,390,0.035788
EC2,600,390,0.029107
EC2,600,390,0.029204
EC2,600,400,0.046959
EC2,600,400,0.030915
EC2,600,400,0.036132
EC2,600,400,0.025816
EC2,600,400,0.031098
EC2,600,410,0.027841
EC2,600,410,0.034402
EC2,600,410,0.036908
EC2,600,410,0.034382
EC2,600,410,0.025166
EC2,600,420,0.025511
EC2,600,420,0.027144
EC2,600,420,0.031150
EC2,600,420,0.025652
EC2,600,420,0.024165
EC2,600,430,0.034059
EC2,600,430,0.031129
EC2,600,430,0.046622
EC2,600,430,0.037345
EC2,600,430,0.030093
EC2,600,440,0.027652
EC2,600,440,0.031074
EC2,600,440,0.026199
EC2,600,440,0.035697
EC2,600,440,0.032913
EC2,600,450,0.062727
EC2,600,450,0.047716
EC2,600,450,0.035779
EC2,600,450,0.030738
EC2,600,450,0.035827
EC2,600,460,0.030515
EC2,600,460,0.035055
EC2,600,460,0.032981
EC2,600,460,0.024175
EC2,600,460,0.028669
EC2,600,470,0.034827
EC2,600,470,0.035101
EC2,600,470,0.035566
EC2,600,470,0.025636
EC2,600,470,0.024380
EC2,600,480,0.034571
EC2,600,480,0.023982
EC2,600,480,0.066756
EC2,600,480,0.033578
EC2,600,480,0.033810
EC2,600,490,0.064068
EC2,600,490,0.034025
EC2,600,490,0.028675
EC2,600,490,0.035255
EC2,600,490,0.053149
EC2,600,500,0.036691
EC2,600,500,0.038272
EC2,600,500,0.034840
EC2,600,500,0.032346
EC2,600,500,0.030361
EC2,600,510,0.031967
EC2,600,510,0.032561
EC2,600,510,0.026263
EC2,600,510,0.027934
EC2,600,510,0.070043
EC2,600,520,0.029446
EC2,600,520,0.027129
EC2,600,520,0.029665
EC2,600,520,0.030967
EC2,600,520,0.069441
EC2,600,530,0.032894
EC2,600,530,0.028744
EC2,600,530,0.033304
EC2,600,530,0.027621
EC2,600,530,0.039859
EC2,600,540,0.028807
EC2,600,540,0.036822
EC2,600,540,0.030153
EC2,600,540,0.026698
EC2,600,540,0.030338
EC2,600,550,0.077052
EC2,600,550,0.037916
EC2,600,550,0.021842
EC2,600,550,0.035803
EC2,600,550,0.047855
EC2,600,560,0.027936
EC2,600,560,0.026139
EC2,600,560,0.051863
EC2,600,560,0.031191
EC2,600,560,0.065446
EC2,600,570,0.068362
EC2,600,570,0.042143
EC2,600,570,0.035114
EC2,600,570,0.030292
EC2,600,570,0.033564
EC2,600,580,0.028498
EC2,600,580,0.029158
EC2,600,580,0.030045
EC2,600,580,0.065439
EC2,600,580,0.032110
EC2,600,590,0.026976
EC2,600,590,0.030361
EC2,600,590,0.030648
EC2,600,590,0.028027
EC2,600,590,0.031459
EC2,600,600,0.038828
EC2,600,600,0.032574
EC2,600,600,0.032650
EC2,600,600,0.031199
EC2,600,600,0.031432
Main,600,10,0.033159
Main,600,10,0.019022
Main,600,10,0.012316
Main,600,10,0.017409
Main,600,10,0.015191
Main,600,20,0.012395
Main,600,20,0.011435
Main,600,20,0.011214
Main,600,20,0.013831
Main,600,20,0.009720
Main,600,30,0.011442
Main,600,30,0.002341
Main,600,30,0.000796
Main,600,30,0.007179
Main,600,30,0.006612
Main,600,40,0.012452
Main,600,40,0.006779
Main,600,40,0.005495
Main,600,40,0.011709
Main,600,40,0.010047
Main,600,50,0.004619
Main,600,50,0.009150
Main,600,50,0.000804
Main,600,50,0.010849
Main,600,50,0.009785
Main,600,60,0.010877
Main,600,60,0.009652
Main,600,60,0.007430
Main,600,60,0.005947
Main,600,60,0.017836
Main,600,70,0.007111
Main,600,70,0.009741
Main,600,70,0.016098
Main,600,70,0.012793
Main,600,70,0.013613
Main,600,80,0.015417
Main,600,80,0.014775
Main,600,80,0.013491
Main,600,80,0.015454
Main,600,80,0.014251
Main,600,90,0.022327
Main,600,90,0.017285
Main,600,90,0.015616
Main,600,90,0.023097
Main,600,90,0.019177
Main,600,100,0.016513
Main,600,100,0.015495
Main,600,100,0.018840
Main,600,100,0.021010
Main,600,100,0.011956
Main,600,110,0.012637
Main,600,110,0.015025
Main,600,110,0.013694
Main,600,110,0.012569
Main,600,110,0.012951
Main,600,120,0.011393
Main,600,120,0.014025
Main,600,120,0.013859
Main,600,120,0.024743
Main,600,120,0.019440
Main,600,130,0.017276
Main,600,130,0.018297
Main,600,130,0.028734
Main,600,130,0.016387
Main,600,130,0.018916
Main,600,140,0.029557
Main,600,140,0.019552
Main,600,140,0.029498
Main,600,140,0.022693
Main,600,140,0.022019
Main,600,150,0.016006
Main,600,150,0.025216
Main,600,150,0.020291
Main,600,150,0.017687
Main,600,150,0.018752
Main,600,160,0.023787
Main,600,160,0.019747
Main,600,160,0.031554
Main,600,160,0.019074
Main,600,160,0.016866
Main,600,170,0.017350
Main,600,170,0.015924
Main,600,170,0.025458
Main,600,170,0.019133
Main,600,170,0.026260
Main,600,180,0.011495
Main,600,180,0.030540
Main,600,180,0.014954
Main,600,180,0.020615
Main,600,180,0.033413
Main,600,190,0.021483
Main,600,190,0.026465
Main,600,190,0.020834
Main,600,190,0.017039
Main,600,190,0.018600
Main,600,200,0.018930
Main,600,200,0.019859
Main,600,200,0.027271
Main,600,200,0.021725
Main,600,200,0.016800
Main,600,210,0.022082
Main,600,210,0.028376
Main,600,210,0.019540
Main,600,210,0.017086
Main,600,210,0.040988
Main,600,220,0.025860
Main,600,220,0.031604
Main,600,220,0.016953
Main,600,220,0.020258
Main,600,220,0.021183
Main,600,230,0.028797
Main,600,230,0.016861
Main,600,230,0.022066
Main,600,230,0.026748
Main,600,230,0.026084
Main,600,240,0.023791
Main,600,240,0.025781
Main,600,240,0.028342
Main,600,240,0.022336
Main,600,240,0.024094
Main,600,250,0.019499
Main,600,250,0.030120
Main,600,250,0.022522
Main,600,250,0.022203
Main,600,250,0.024290
Main,600,260,0.019174
Main,600,260,0.018694
Main,600,260,0.019766
Main,600,260,0.016529
Main,600,260,0.031251
Main,600,270,0.027260
Main,600,270,0.022564
Main,600,270,0.010437
Main,600,270,0.022427
Main,600,270,0.024151
Main,600,280,0.019528
Main,600,280,0.023988
Main,600,280,0.031959
Main,600,280,0.018388
Main,600,280,0.017953
Main,600,290,0.031155
Main,600,290,0.027395
Main,600,290,0.021991
Main,600,290,0.024412
Main,600,290,0.022627
Main,600,300,0.028517
Main,600,300,0.020055
Main,600,300,0.019503
Main,600,300,0.024148
Main,600,300,0.021205
Main,600,310,0.019519
Main,600,310,0.033658
Main,600,310,0.020571
Main,600,310,0.020965
Main,600,310,0.026952
Main,600,320,0.020296
Main,600,320,0.017151
Main,600,320,0.041596
Main,600,320,0.014147
Main,600,320,0.018830
Main,600,330,0.018027
Main,600,330,0.019627
Main,600,330,0.023376
Main,600,330,0.029914
Main,600,330,0.022350
Main,600,340,0.022747
Main,600,340,0.021530
Main,600,340,0.031960
Main,600,340,0.028201
Main,600,340,0.022724
Main,600,350,0.030739
Main,600,350,0.021086
Main,600,350,0.020677
Main,600,350,0.017694
Main,600,350,0.019973
Main,600,360,0.027885
Main,600,360,0.035546
Main,600,360,0.031022
Main,600,360,0.022497
Main,600,360,0.023068
Main,600,370,0.020351
Main,600,370,0.026327
Main,600,370,0.019209
Main,600,370,0.024154
Main,600,370,0.026286
Main,600,380,0.020012
Main,600,380,0.042425
Main,600,380,0.021884
Main,600,380,0.020514
Main,600,380,0.027950
Main,600,390,0.021977
Main,600,390,0.026671
Main,600,390,0.021043
Main,600,390,0.021962
Main,600,390,0.022110
Main,600,400,0.022368
Main,600,400,0.014506
Main,600,400,0.019191
Main,600,400,0.027819
Main,600,400,0.026436
Main,600,410,0.019391
Main,600,410,0.032198
Main,600,410,0.029078
Main,600,410,0.019554
Main,600,410,0.017230
Main,600,420,0.024708
Main,600,420,0.035193
Main,600,420,0.019943
Main,600,420,0.023305
Main,600,420,0.019113
Main,600,430,0.029651
Main,600,430,0.026211
Main,600,430,0.018931
Main,600,430,0.022810
Main,600,430,0.023473
Main,600,440,0.024135
Main,600,440,0.019420
Main,600,440,0.019290
Main,600,440,0.027486
Main,600,440,0.022810
Main,600,450,0.017326
Main,600,450,0.019687
Main,600,450,0.018241
Main,600,450,0.023339
Main,600,450,0.018438
Main,600,460,0.019402
Main,600,460,0.021186
Main,600,460,0.051803
Main,600,460,0.026874
Main,600,460,0.044346
Main,600,470,0.014737
Main,600,470,0.021722
Main,600,470,0.018535
Main,600,470,0.020755
Main,600,470,0.021100
Main,600,480,0.023521
Main,600,480,0.025896
Main,600,480,0.025368
Main,600,480,0.021112
Main,600,480,0.022837
Main,600,490,0.056333
Main,600,490,0.016719
Main,600,490,0.019032
Main,600,490,0.025982
Main,600,490,0.025014
Main,600,500,0.026451
Main,600,500,0.030975
Main,600,500,0.023347
Main,600,500,0.022081
Main,600,500,0.030139
Main,600,510,0.021512
Main,600,510,0.018550
Main,600,510,0.024763
Main,600,510,0.027705
Main,600,510,0.022984
Main,600,520,0.020636
Main,600,520,0.039947
Main,600,520,0.022276
Main,600,520,0.022796
Main,600,520,0.051863
Main,600,530,0.018366
Main,600,530,0.024700
Main,600,530,0.028476
Main,600,530,0.021420
Main,600,530,0.020683
Main,600,540,0.027053
Main,600,540,0.021117
Main,600,540,0.030632
Main,600,540,0.026128
Main,600,540,0.021447
Main,600,550,0.010330
Main,600,550,0.039119
Main,600,550,0.029003
Main,600,550,0.025625
Main,600,550,0.029088
Main,600,560,0.015710
Main,600,560,0.025113
Main,600,560,0.021181
Main,600,560,0.019302
Main,600,560,0.039401
Main,600,570,0.021596
Main,600,570,0.025047
Main,600,570,0.021637
Main,600,570,0.030705
Main,600,570,0.019564
Main,600,580,0.017954
Main,600,580,0.018516
Main,600,580,0.018544
Main,600,580,0.022259
Main,600,580,0.021820
Main,600,590,0.032954
Main,600,590,0.018735
Main,600,590,0.027559
Main,600,590,0.025247
Main,600,590,0.020834
Main,600,600,0.031222
Main,600,600,0.017775
Main,600,600,0.029185
Main,600,600,0.018676
Main,600,600,0.026441
EC2,700,10,0.011546
EC2,700,10,0.024049
EC2,700,10,0.010867
EC2,700,10,0.006880
EC2,700,10,0.006522
EC2,700,20,0.005906
EC2,700,20,0.005881
EC2,700,20,0.005703
EC2,700,20,0.005943
EC2,700,20,0.007932
EC2,700,30,0.004074
EC2,700,30,0.000887
EC2,700,30,0.006096
EC2,700,30,0.005856
EC2,700,30,0.005198
EC2,700,40,0.006079
EC2,700,40,0.001004
EC2,700,40,0.006471
EC2,700,40,0.005208
EC2,700,40,0.007570
EC2,700,50,0.002983
EC2,700,50,0.003118
EC2,700,50,0.005510
EC2,700,50,0.006491
EC2,700,50,0.006593
EC2,700,60,0.005993
EC2,700,60,0.003052
EC2,700,60,0.020298
EC2,700,60,0.019640
EC2,700,60,0.016291
EC2,700,70,0.014407
EC2,700,70,0.015668
EC2,700,70,0.019684
EC2,700,70,0.015440
EC2,700,70,0.016011
EC2,700,80,0.014229
EC2,700,80,0.008177
EC2,700,80,0.010616
EC2,700,80,0.017528
EC2,700,80,0.012850
EC2,700,90,0.018239
EC2,700,90,0.019930
EC2,700,90,0.023997
EC2,700,90,0.018697
EC2,700,90,0.013944
EC2,700,100,0.017995
EC2,700,100,0.018407
EC2,700,100,0.017405
EC2,700,100,0.016965
EC2,700,100,0.018278
EC2,700,110,0.028048
EC2,700,110,0.018613
EC2,700,110,0.018261
EC2,700,110,0.018993
EC2,700,110,0.016573
EC2,700,120,0.014528
EC2,700,120,0.017190
EC2,700,120,0.029797
EC2,700,120,0.018181
EC2,700,120,0.014931
EC2,700,130,0.023449
EC2,700,130,0.017017
EC2,700,130,0.020247
EC2,700,130,0.016581
EC2,700,130,0.024797
EC2,700,140,0.018379
EC2,700,140,0.020024
EC2,700,140,0.018723
EC2,700,140,0.016185
EC2,700,140,0.015970
EC2,700,150,0.018609
EC2,700,150,0.020026
EC2,700,150,0.015063
EC2,700,150,0.028046
EC2,700,150,0.021730
EC2,700,160,0.019298
EC2,700,160,0.018047
EC2,700,160,0.022540
EC2,700,160,0.018703
EC2,700,160,0.017736
EC2,700,170,0.023151
EC2,700,170,0.024812
EC2,700,170,0.020452
EC2,700,170,0.025966
EC2,700,170,0.038946
EC2,700,180,0.023508
EC2,700,180,0.021341
EC2,700,180,0.019592
EC2,700,180,0.032785
EC2,700,180,0.021318
EC2,700,190,0.019685
EC2,700,190,0.025996
EC2,700,190,0.033841
EC2,700,190,0.019688
EC2,700,190,0.027585
EC2,700,200,0.024139
EC2,700,200,0.020226
EC2,700,200,0.020777
EC2,700,200,0.017522
EC2,700,200,0.020302
EC2,700,210,0.026052
EC2,700,210,0.020991
EC2,700,210,0.029994
EC2,700,210,0.020820
EC2,700,210,0.023937
EC2,700,220,0.024783
EC2,700,220,0.027665
EC2,700,220,0.020775
EC2,700,220,0.019725
EC2,700,220,0.022438
EC2,700,230,0.024374
EC2,700,230,0.024973
EC2,700,230,0.024657
EC2,700,230,0.022575
EC2,700,230,0.030661
EC2,700,240,0.032667
EC2,700,240,0.055376
EC2,700,240,0.048283
EC2,700,240,0.028280
EC2,700,240,0.025650
EC2,700,250,0.024148
EC2,700,250,0.034651
EC2,700,250,0.032415
EC2,700,250,0.032767
EC2,700,250,0.024932
EC2,700,260,0.035805
EC2,700,260,0.022528
EC2,700,260,0.024331
EC2,700,260,0.022862
EC2,700,260,0.026573
