Function,Total Number,N,Execution Time
Main,2700,600,0.031175
Main,2700,610,0.038864
Main,2700,620,0.034835
Main,2700,630,0.037760
Main,2700,640,0.041930
Main,2700,650,0.040779
Main,2700,660,0.042071
Main,2700,670,0.070068
Main,2700,680,0.050860
Main,2700,690,0.041717
Main,2700,700,0.033075
Main,2700,710,0.039681
Main,2700,720,0.035982
Main,2700,730,0.035379
Main,2700,740,0.047849
Main,2700,750,0.034340
Main,2700,760,0.033211
Main,2700,770,0.052657
Main,2700,780,0.064535
Main,2700,790,0.074982
Main,2700,800,0.035126
Main,2700,810,0.034096
Main,2700,820,0.035992
Main,2700,830,0.033278
Main,2700,840,0.061567
Main,2700,850,0.031570
Main,2700,860,0.042371
Main,2700,870,0.043429
Main,2700,880,0.071169
Main,2700,890,0.050237
Main,2700,900,0.069638
Main,2700,910,0.041432
Main,2700,920,0.028521
Main,2700,930,0.033396
Main,2700,940,0.032805
Main,2700,950,0.066471
Main,2700,960,0.037566
Main,2700,970,0.042913
Main,2700,980,0.038623
Main,2700,990,0.070167
EC2,2800,10,0.017468
EC2,2800,20,0.024464
EC2,2800,30,0.027533
EC2,2800,40,0.024290
EC2,2800,50,0.031112
EC2,2800,60,0.032583
EC2,2800,70,0.033357
EC2,2800,80,0.022962
EC2,2800,90,0.038572
EC2,2800,100,0.046231
EC2,2800,110,0.036003
EC2,2800,120,0.039586
EC2,2800,130,0.044207
EC2,2800,140,0.045498
EC2,2800,150,0.058961
EC2,2800,160,0.046506
EC2,2800,170,0.066848
EC2,2800,180,0.059289
EC2,2800,190,0.058463
EC2,2800,200,0.066713
EC2,2800,210,0.065244
EC2,2800,220,0.067120
EC2,2800,230,0.054969
EC2,2800,240,0.085663
EC2,2800,250,0.108252
EC2,2800,260,0.094464
EC2,2800,270,0.077947
EC2,2800,280,0.087509
EC2,2800,290,0.094513
EC2,2800,300,0.108512
EC2,2800,310,0.153116
EC2,2800,320,0.100376
EC2,2800,330,0.110377
EC2,2800,340,0.173569
EC2,2800,350,0.171615
EC2,2800,360,0.129995
EC2,2800,370,0.130098
EC2,2800,380,0.125133
EC2,2800,390,0.131130
EC2,2800,400,0.161512
EC2,2800,410,0.127993
EC2,2800,420,0.131748
EC2,2800,430,0.200877
EC2,2800,440,0.162379
EC2,2800,450,0.161717
EC2,2800,460,0.195430
EC2,2800,470,0.206667
EC2,2800,480,0.181002
EC2,2800,490,0.193637
EC2,2800,500,0.211719
EC2,2800,510,0.220527
EC2,2800,520,0.252042
EC2,2800,530,0.208490
EC2,2800,540,0.185026
EC2,2800,550,0.231828
EC2,2800,560,0.246025
EC2,2800,570,0.206366
EC2,2800,580,0.211952
EC2,2800,590,0.248834
EC2,2800,600,0.246549
EC2,2800,610,0.243585
EC2,2800,620,0.230145
EC2,2800,630,0.281039
EC2,2800,640,0.295662
EC2,2800,650,0.239421
EC2,2800,660,0.274687
EC2,2800,670,0.286714
EC2,2800,680,0.342346
EC2,2800,690,0.277575
EC2,2800,700,0.287737
EC2,2800,710,0.259700
EC2,2800,720,0.279762
EC2,2800,730,0.261474
EC2,2800,740,0.254362
EC2,2800,750,0.270861
EC2,2800,760,0.347747
EC2,2800,770,0.299422
EC2,2800,780,0.288771
EC2,2800,790,0.325218
EC2,2800,800,0.323211
EC2,2800,810,0.420418
EC2,2800,820,0.345237
EC2,2800,830,0.347417
EC2,2800,840,0.364147
EC2,2800,850,0.361365
EC2,2800,860,0.326770
EC2,2800,870,0.340475
EC2,2800,880,0.325503
EC2,2800,890,0.330016
EC2,2800,900,0.352365
EC2,2800,910,0.351141
EC2,2800,920,0.403645
EC2,2800,930,0.414706
EC2,2800,940,0.362688
EC2,2800,950,0.443870
EC2,2800,960,0.431125
EC2,2800,970,0.434355
EC2,2800,980,0.390348
EC2,2800,990,0.463846
Main,2800,10,0.061041
Main,2800,20,0.034453
Main,2800,30,0.036104
Main,2800,40,0.028256
Main,2800,50,0.044900
Main,2800,60,0.045337
Main,2800,70,0.069525
Main,2800,80,0.035534
Main,2800,90,0.077233
Main,2800,100,0.028511
Main,2800,110,0.032003
Main,2800,120,0.074218
Main,2800,130,0.083326
Main,2800,140,0.072561
Main,2800,150,0.083275
Main,2800,160,0.068402
Main,2800,170,0.030144
Main,2800,180,0.028765
Main,2800,190,0.049541
Main,2800,200,0.057375
Main,2800,210,0.037352
Main,2800,220,0.066654
Main,2800,230,0.032737
Main,2800,240,0.048949
Main,2800,250,0.041081
Main,2800,260,0.037843
Main,2800,270,0.031044
Main,2800,280,0.030032
Main,2800,290,0.031300
Main,2800,300,0.032174
Main,2800,310,0.037628
Main,2800,320,0.038777
Main,2800,330,0.036084
Main,2800,340,0.042163
Main,2800,350,0.030583
Main,2800,360,0.062795
Main,2800,370,0.043926
Main,2800,380,0.036169
Main,2800,390,0.046871
Main,2800,400,0.040969
Main,2800,410,0.032052
Main,2800,420,0.052721
Main,2800,430,0.046193
Main,2800,440,0.035759
Main,2800,450,0.039911
Main,2800,460,0.038084
Main,2800,470,0.035693
Main,2800,480,0.031518
Main,2800,490,0.035709
Main,2800,500,0.039823
Main,2800,510,0.039122
Main,2800,520,0.032288
Main,2800,530,0.047536
Main,2800,540,0.072322
Main,2800,550,0.032475
Main,2800,560,0.052287
Main,2800,570,0.039860
Main,2800,580,0.036023
Main,2800,590,0.047862
Main,2800,600,0.042822
Main,2800,610,0.033819
Main,2800,620,0.039695
Main,2800,630,0.040603
Main,2800,640,0.029827
Main,2800,650,0.039848
Main,2800,660,0.081313
Main,2800,670,0.031815
Main,2800,680,0.031502
Main,2800,690,0.042142
Main,2800,700,0.074854
Main,2800,710,0.038083
Main,2800,720,0.034357
Main,2800,730,0.047866
Main,2800,740,0.048502
Main,2800,750,0.037599
Main,2800,760,0.034084
Main,2800,770,0.072049
Main,2800,780,0.034894
Main,2800,790,0.065209
Main,2800,800,0.033348
Main,2800,810,0.034415
Main,2800,820,0.034976
Main,2800,830,0.043879
Main,2800,840,0.067693
Main,2800,850,0.037181
Main,2800,860,0.041022
Main,2800,870,0.043907
Main,2800,880,0.039765
Main,2800,890,0.041295
Main,2800,900,0.036828
Main,2800,910,0.050699
Main,2800,920,0.042986
Main,2800,930,0.028156
Main,2800,940,0.044733
Main,2800,950,0.050675
Main,2800,960,0.038352
Main,2800,970,0.038155
Main,2800,980,0.039463
Main,2800,990,0.037447
EC2,2900,10,0.019760
EC2,2900,20,0.016009
EC2,2900,30,0.019783
EC2,2900,40,0.019560
EC2,2900,50,0.032042
EC2,2900,60,0.031061
EC2,2900,70,0.035786
EC2,2900,80,0.025984
EC2,2900,90,0.026399
EC2,2900,100,0.034598
EC2,2900,110,0.033890
EC2,2900,120,0.046513
EC2,2900,130,0.056976
EC2,2900,140,0.069418
EC2,2900,150,0.051928
EC2,2900,160,0.070225
EC2,2900,170,0.079974
EC2,2900,180,0.066160
EC2,2900,190,0.064798
EC2,2900,200,0.075339
EC2,2900,210,0.075750
EC2,2900,220,0.083280
EC2,2900,230,0.084042
EC2,2900,240,0.079263
EC2,2900,250,0.116320
EC2,2900,260,0.090395
EC2,2900,270,0.090304
EC2,2900,280,0.100496
EC2,2900,290,0.112710
EC2,2900,300,0.152384
EC2,2900,310,0.102988
EC2,2900,320,0.107234
EC2,2900,330,0.135862
EC2,2900,340,0.116998
EC2,2900,350,0.116329
EC2,2900,360,0.147009
EC2,2900,370,0.140362
EC2,2900,380,0.152900
EC2,2900,390,0.144769
EC2,2900,400,0.143498
EC2,2900,410,0.172668
EC2,2900,420,0.158579
EC2,2900,430,0.153423
EC2,2900,440,0.193725
EC2,2900,450,0.160038
EC2,2900,460,0.166109
EC2,2900,470,0.196631
EC2,2900,480,0.206290
EC2,2900,490,0.179458
EC2,2900,500,0.219210
EC2,2900,510,0.219678
EC2,2900,520,0.184024
EC2,2900,530,0.194376
EC2,2900,540,0.203969
EC2,2900,550,0.188888
EC2,2900,560,0.226636
EC2,2900,570,0.213179
EC2,2900,580,0.246413
EC2,2900,590,0.220999
EC2,2900,600,0.234681
EC2,2900,610,0.258460
EC2,2900,620,0.272623
EC2,2900,630,0.274931
EC2,2900,640,0.253343
EC2,2900,650,0.254513
EC2,2900,660,0.278862
EC2,2900,670,0.282382
EC2,2900,680,0.319534
EC2,2900,690,0.313684
EC2,2900,700,0.279019
EC2,2900,710,0.300282
EC2,2900,720,0.279432
EC2,2900,730,0.302648
EC2,2900,740,0.297851
EC2,2900,750,0.354752
EC2,2900,760,0.306862
EC2,2900,770,0.307318
EC2,2900,780,0.372500
EC2,2900,790,0.306503
EC2,2900,800,0.316848
EC2,2900,810,0.326467
EC2,2900,820,0.387522
EC2,2900,830,0.349106
EC2,2900,840,0.357705
EC2,2900,850,0.401725
EC2,2900,860,0.422191
EC2,2900,870,0.343289
EC2,2900,880,0.404161
EC2,2900,890,0.354227
EC2,2900,900,0.370885
EC2,2900,910,0.431097
EC2,2900,920,0.363294
EC2,2900,930,0.374125
EC2,2900,940,0.386512
EC2,2900,950,0.401973
EC2,2900,960,0.434221
EC2,2900,970,0.402946
EC2,2900,980,0.420648
EC2,2900,990,0.437374
Main,2900,10,0.039421
Main,2900,20,0.036783
Main,2900,30,0.038171
Main,2900,40,0.063815
Main,2900,50,0.031605
Main,2900,60,0.035795
Main,2900,70,0.040688
Main,2900,80,0.031300
Main,2900,90,0.037370
Main,2900,100,0.053386
Main,2900,110,0.072848
Main,2900,120,0.065112
Main,2900,130,0.033549
Main,2900,140,0.033525
Main,2900,150,0.027123
Main,2900,160,0.031216
Main,2900,170,0.038485
Main,2900,180,0.037119
Main,2900,190,0.038364
Main,2900,200,0.031436
Main,2900,210,0.069969
Main,2900,220,0.042345
Main,2900,230,0.048660
Main,2900,240,0.073437
Main,2900,250,0.037400
Main,2900,260,0.084426
Main,2900,270,0.057642
Main,2900,280,0.043519
Main,2900,290,0.080484
Main,2900,300,0.038612
Main,2900,310,0.037128
Main,2900,320,0.047084
Main,2900,330,0.043213
Main,2900,340,0.041695
Main,2900,350,0.033261
Main,2900,360,0.068056
Main,2900,370,0.031793
Main,2900,380,0.069398
Main,2900,390,0.034895
Main,2900,400,0.033671
Main,2900,410,0.038863
Main,2900,420,0.076877
Main,2900,430,0.063827
Main,2900,440,0.041209
Main,2900,450,0.048878
Main,2900,460,0.035273
Main,2900,470,0.052580
Main,2900,480,0.035366
Main,2900,490,0.046478
Main,2900,500,0.048347
Main,2900,510,0.061146
Main,2900,520,0.037929
Main,2900,530,0.082591
Main,2900,540,0.038479
Main,2900,550,0.037995
Main,2900,560,0.042367
Main,2900,570,0.048845
Main,2900,580,0.065724
Main,2900,590,0.070245
Main,2900,600,0.038456
Main,2900,610,0.047193
Main,2900,620,0.033899
Main,2900,630,0.052360
Main,2900,640,0.079784
Main,2900,650,0.032181
Main,2900,660,0.046568
Main,2900,670,0.041360
Main,2900,680,0.035209
Main,2900,690,0.033674
Main,2900,700,0.034240
Main,2900,710,0.049089
Main,2900,720,0.050163
Main,2900,730,0.039171
Main,2900,740,0.060661
Main,2900,750,0.067682
Main,2900,760,0.047326
Main,2900,770,0.037765
Main,2900,780,0.037050
Main,2900,790,0.034451
Main,2900,800,0.048180
Main,2900,810,0.075469
Main,2900,820,0.040139
Main,2900,830,0.033067
Main,2900,840,0.033818
Main,2900,850,0.037623
Main,2900,860,0.045066
Main,2900,870,0.056752
Main,2900,880,0.081821
Main,2900,890,0.040696
Main,2900,900,0.041446
Main,2900,910,0.042578
Main,2900,920,0.040266
Main,2900,930,0.031642
Main,2900,940,0.046145
Main,2900,950,0.048525
Main,2900,960,0.032878
Main,2900,970,0.053592
Main,2900,980,0.087492
Main,2900,990,0.036782
EC2,3000,10,0.024759
EC2,3000,20,0.017163
EC2,3000,30,0.017700
EC2,3000,40,0.020052
EC2,3000,50,0.023202
EC2,3000,60,0.032929
EC2,3000,70,0.025030
EC2,3000,80,0.030980
EC2,3000,90,0.030685
EC2,3000,100,0.041301
EC2,3000,110,0.039362
EC2,3000,120,0.060787
EC2,3000,130,0.063349
EC2,3000,140,0.052085
EC2,3000,150,0.077591
EC2,3000,160,0.090242
EC2,3000,170,0.076253
EC2,3000,180,0.075063
EC2,3000,190,0.077548
EC2,3000,200,0.086606
EC2,3000,210,0.079566
EC2,3000,220,0.077463
EC2,3000,230,0.098054
EC2,3000,240,0.090652
EC2,3000,250,0.084802
EC2,3000,260,0.092447
EC2,3000,270,0.089222
EC2,3000,280,0.101306
EC2,3000,290,0.107484
EC2,3000,300,0.115983
EC2,3000,310,0.128651
EC2,3000,320,0.140891
EC2,3000,330,0.148336
EC2,3000,340,0.140224
EC2,3000,350,0.196669
EC2,3000,360,0.211332
EC2,3000,370,0.122693
EC2,3000,380,0.167952
EC2,3000,390,0.135057
EC2,3000,400,0.168943
EC2,3000,410,0.160121
EC2,3000,420,0.166246
EC2,3000,430,0.163141
EC2,3000,440,0.208276
EC2,3000,450,0.159500
EC2,3000,460,0.176469
EC2,3000,470,0.196755
EC2,3000,480,0.158614
EC2,3000,490,0.215481
EC2,3000,500,0.216233
EC2,3000,510,0.208095
EC2,3000,520,0.218451
EC2,3000,530,0.201074
EC2,3000,540,0.262064
EC2,3000,550,0.214257
EC2,3000,560,0.236443
EC2,3000,570,0.223725
EC2,3000,580,0.238620
EC2,3000,590,0.231414
EC2,3000,600,0.244690
EC2,3000,610,0.265907
EC2,3000,620,0.284692
EC2,3000,630,0.287086
EC2,3000,640,0.265931
EC2,3000,650,0.261395
EC2,3000,660,0.264340
EC2,3000,670,0.261176
EC2,3000,680,0.283952
EC2,3000,690,0.273603
EC2,3000,700,0.300882
EC2,3000,710,0.370363
EC2,3000,720,0.307556
EC2,3000,730,0.349962
EC2,3000,740,0.323986
EC2,3000,750,0.337152
EC2,3000,760,0.344375
EC2,3000,770,0.362418
EC2,3000,780,0.346361
EC2,3000,790,0.392606
EC2,3000,800,0.417768
EC2,3000,810,0.398398
EC2,3000,820,0.378104
EC2,3000,830,0.340795
EC2,3000,840,0.339468
EC2,3000,850,0.364567
EC2,3000,860,0.376491
EC2,3000,870,0.410906
EC2,3000,880,0.397417
EC2,3000,890,0.391507
EC2,3000,900,0.395245
EC2,3000,910,0.427361
EC2,3000,920,0.395282
EC2,3000,930,0.412308
EC2,3000,940,0.390434
EC2,3000,950,0.452755
EC2,3000,960,0.473462
EC2,3000,970,0.482230
EC2,3000,980,0.419142
EC2,3000,990,0.438346
Main,3000,10,0.042386
Main,3000,20,0.048764
Main,3000,30,0.030717
Main,3000,40,0.033987
Main,3000,50,0.033867
Main,3000,60,0.050634
Main,3000,70,0.066155
Main,3000,80,0.037241
Main,3000,90,0.051366
Main,3000,100,0.035139
Main,3000,110,0.042033
Main,3000,120,0.043351
Main,3000,130,0.034496
Main,3000,140,0.036224
Main,3000,150,0.037325
Main,3000,160,0.043739
Main,3000,170,0.038413
Main,3000,180,0.057716
Main,3000,190,0.034163
Main,3000,200,0.037611
Main,3000,210,0.039090
Main,3000,220,0.036106
Main,3000,230,0.031486
Main,3000,240,0.039211
Main,3000,250,0.044186
Main,3000,260,0.045870
Main,3000,270,0.053243
Main,3000,280,0.043693
Main,3000,290,0.035256
Main,3000,300,0.062312
Main,3000,310,0.075388
Main,3000,320,0.039432
Main,3000,330,0.068044
Main,3000,340,0.033473
Main,3000,350,0.039080
Main,3000,360,0.031344
Main,3000,370,0.046096
Main,3000,380,0.039392
Main,3000,390,0.038502
Main,3000,400,0.065595
Main,3000,410,0.042481
Main,3000,420,0.044328
Main,3000,430,0.050984
Main,3000,440,0.041009
Main,3000,450,0.051864
Main,3000,460,0.085091
Main,3000,470,0.085000
Main,3000,480,0.041407
Main,3000,490,0.049293
Main,3000,500,0.037250
Main,3000,510,0.062129
Main,3000,520,0.045233
Main,3000,530,0.042657
Main,3000,540,0.043874
Main,3000,550,0.050552
Main,3000,560,0.073954
Main,3000,570,0.053005
Main,3000,580,0.050094
Main,3000,590,0.071100
Main,3000,600,0.070029
Main,3000,610,0.084516
Main,3000,620,0.067729
Main,3000,630,0.078380
Main,3000,640,0.043402
Main,3000,650,0.036609
Main,3000,660,0.036640
Main,3000,670,0.063832
Main,3000,680,0.064918
Main,3000,690,0.039433
Main,3000,700,0.036942
Main,3000,710,0.030281
Main,3000,720,0.056654
Main,3000,730,0.042699
Main,3000,740,0.061614
Main,3000,750,0.042375
Main,3000,760,0.045972
Main,3000,770,0.037232
Main,3000,780,0.043197
Main,3000,790,0.040975
Main,3000,800,0.042623
Main,3000,810,0.061408
Main,3000,820,0.051643
Main,3000,830,0.036267
Main,3000,840,0.050904
Main,3000,850,0.037835
Main,3000,860,0.048444
Main,3000,870,0.046744
Main,3000,880,0.054396
Main,3000,890,0.042234
Main,3000,900,0.058214
Main,3000,910,0.050490
Main,3000,920,0.044907
Main,3000,930,0.034967
Main,3000,940,0.041407
Main,3000,950,0.040732
Main,3000,960,0.040604
Main,3000,970,0.058801
Main,3000,980,0.044418
Main,3000,990,0.030917
EC2,3100,10,0.033375
EC2,3100,20,0.017909
EC2,3100,30,0.019995
EC2,3100,40,0.018974
EC2,3100,50,0.020231
EC2,3100,60,0.032393
EC2,3100,70,0.037700
EC2,3100,80,0.030865
EC2,3100,90,0.036183
EC2,3100,100,0.034315
EC2,3100,110,0.033764
EC2,3100,120,0.042140
EC2,3100,130,0.043885
EC2,3100,140,0.039278
EC2,3100,150,0.057881
EC2,3100,160,0.073731
EC2,3100,170,0.093587
EC2,3100,180,0.073747
EC2,3100,190,0.110886
EC2,3100,200,0.067495
EC2,3100,210,0.069767
EC2,3100,220,0.072233
EC2,3100,230,0.094855
EC2,3100,240,0.095332
EC2,3100,250,0.123784
EC2,3100,260,0.110327
EC2,3100,270,0.115678
EC2,3100,280,0.132612
EC2,3100,290,0.108819
EC2,3100,300,0.146693
EC2,3100,310,0.133031
EC2,3100,320,0.126380
EC2,3100,330,0.155192
EC2,3100,340,0.112600
EC2,3100,350,0.128968
EC2,3100,360,0.151877
EC2,3100,370,0.169660
EC2,3100,380,0.162476
EC2,3100,390,0.141112
EC2,3100,400,0.187815
EC2,3100,410,0.151854
EC2,3100,420,0.172374
EC2,3100,430,0.171718
EC2,3100,440,0.176237
EC2,3100,450,0.172505
EC2,3100,460,0.218888
EC2,3100,470,0.168812
EC2,3100,480,0.201166
EC2,3100,490,0.240395
EC2,3100,500,0.216397
EC2,3100,510,0.206496
EC2,3100,520,0.235875
EC2,3100,530,0.221093
EC2,3100,540,0.222123
EC2,3100,550,0.243523
EC2,3100,560,0.226040
EC2,3100,570,0.301394
EC2,3100,580,0.247879
EC2,3100,590,0.280713
EC2,3100,600,0.239733
EC2,3100,610,0.291410
EC2,3100,620,0.254880
EC2,3100,630,0.263417
EC2,3100,640,0.281534
EC2,3100,650,0.280388
EC2,3100,660,0.302474
EC2,3100,670,0.384619
EC2,3100,680,0.294360
EC2,3100,690,0.353667
EC2,3100,700,0.320062
EC2,3100,710,0.346130
EC2,3100,720,0.285626
EC2,3100,730,0.280250
EC2,3100,740,0.348359
EC2,3100,750,0.310448
EC2,3100,760,0.347388
EC2,3100,770,0.319843
EC2,3100,780,0.379360
EC2,3100,790,0.378548
EC2,3100,800,0.387438
EC2,3100,810,0.357552
EC2,3100,820,0.426574
EC2,3100,830,0.345542
EC2,3100,840,0.393837
EC2,3100,850,0.388814
EC2,3100,860,0.383764
EC2,3100,870,0.372057
EC2,3100,880,0.435521
EC2,3100,890,0.369402
EC2,3100,900,0.467983
EC2,3100,910,0.470958
EC2,3100,920,0.379452
EC2,3100,930,0.433829
EC2,3100,940,0.427107
EC2,3100,950,0.444406
EC2,3100,960,0.463877
EC2,3100,970,0.505599
EC2,3100,980,0.480265
EC2,3100,990,0.431910
Main,3100,10,0.046570
Main,3100,20,0.042541
Main,3100,30,0.032632
Main,3100,40,0.041011
Main,3100,50,0.040496
Main,3100,60,0.037944
Main,3100,70,0.041459
Main,3100,80,0.037571
Main,3100,90,0.044838
Main,3100,100,0.047764
Main,3100,110,0.056441
Main,3100,120,0.043643
Main,3100,130,0.079191
Main,3100,140,0.047961
Main,3100,150,0.039954
Main,3100,160,0.037109
Main,3100,170,0.074967
Main,3100,180,0.044859
Main,3100,190,0.037389
Main,3100,200,0.046909
Main,3100,210,0.045725
Main,3100,220,0.066435
Main,3100,230,0.045870
Main,3100,240,0.048197
Main,3100,250,0.040154
Main,3100,260,0.038208
Main,3100,270,0.073386
Main,3100,280,0.069687
Main,3100,290,0.040438
Main,3100,300,0.037264
Main,3100,310,0.039961
Main,3100,320,0.037052
Main,3100,330,0.045321
Main,3100,340,0.051354
Main,3100,350,0.034129
Main,3100,360,0.077425
Main,3100,370,0.069751
Main,3100,380,0.035993
Main,3100,390,0.058323
Main,3100,400,0.037536
Main,3100,410,0.031315
Main,3100,420,0.038551
Main,3100,430,0.041903
Main,3100,440,0.039504
Main,3100,450,0.061369
Main,3100,460,0.036338
Main,3100,470,0.037063
Main,3100,480,0.074031
Main,3100,490,0.037283
Main,3100,500,0.039561
Main,3100,510,0.046090
Main,3100,520,0.060512
Main,3100,530,0.069070
Main,3100,540,0.040458
Main,3100,550,0.043921
Main,3100,560,0.055619
Main,3100,570,0.077187
Main,3100,580,0.041008
Main,3100,590,0.030104
Main,3100,600,0.043942
Main,3100,610,0.038698
Main,3100,620,0.045819
Main,3100,630,0.032489
Main,3100,640,0.039646
Main,3100,650,0.040860
Main,3100,660,0.038335
Main,3100,670,0.050061
Main,3100,680,0.060951
Main,3100,690,0.041538
Main,3100,700,0.048681
Main,3100,710,0.079369
Main,3100,720,0.035718
Main,3100,730,0.041953
Main,3100,740,0.030274
Main,3100,750,0.045018
Main,3100,760,0.087342
Main,3100,770,0.045090
Main,3100,780,0.047426
Main,3100,790,0.066330
Main,3100,800,0.068617
Main,3100,810,0.036283
Main,3100,820,0.042055
Main,3100,830,0.027112
Main,3100,840,0.094617
Main,3100,850,0.071335
Main,3100,860,0.060539
Main,3100,870,0.042818
Main,3100,880,0.067403
Main,3100,890,0.040836
Main,3100,900,0.040688
Main,3100,910,0.039517
Main,3100,920,0.039816
Main,3100,930,0.039853
Main,3100,940,0.042903
Main,3100,950,0.055524
Main,3100,960,0.040818
Main,3100,970,0.034781
Main,3100,980,0.040888
Main,3100,990,0.070491
EC2,3200,10,0.023428
EC2,3200,20,0.018031
EC2,3200,30,0.016848
EC2,3200,40,0.024620
EC2,3200,50,0.021570
EC2,3200,60,0.026713
EC2,3200,70,0.035985
EC2,3200,80,0.038001
EC2,3200,90,0.034238
EC2,3200,100,0.053429
EC2,3200,110,0.040112
EC2,3200,120,0.043623
EC2,3200,130,0.041634
EC2,3200,140,0.064047
EC2,3200,150,0.048663
EC2,3200,160,0.073782
EC2,3200,170,0.053144
EC2,3200,180,0.066689
EC2,3200,190,0.082652
EC2,3200,200,0.097913
EC2,3200,210,0.099889
EC2,3200,220,0.114188
EC2,3200,230,0.092449
EC2,3200,240,0.116286
EC2,3200,250,0.090522
EC2,3200,260,0.080144
EC2,3200,270,0.110523
EC2,3200,280,0.122086
EC2,3200,290,0.109141
EC2,3200,300,0.121611
EC2,3200,310,0.124195
EC2,3200,320,0.151497
EC2,3200,330,0.109096
EC2,3200,340,0.160050
EC2,3200,350,0.163447
EC2,3200,360,0.138527
EC2,3200,370,0.184470
EC2,3200,380,0.165671
EC2,3200,390,0.204158
EC2,3200,400,0.211667
EC2,3200,410,0.166744
EC2,3200,420,0.178853
EC2,3200,430,0.165982
EC2,3200,440,0.190875
EC2,3200,450,0.208146
EC2,3200,460,0.213988
EC2,3200,470,0.223387
EC2,3200,480,0.208899
EC2,3200,490,0.269224
EC2,3200,500,0.220686
EC2,3200,510,0.212507
EC2,3200,520,0.221463
EC2,3200,530,0.235292
EC2,3200,540,0.253106
EC2,3200,550,0.288244
EC2,3200,560,0.320140
EC2,3200,570,0.308546
EC2,3200,580,0.250901
EC2,3200,590,0.258905
EC2,3200,600,0.312562
EC2,3200,610,0.335391
EC2,3200,620,0.339970
EC2,3200,630,0.292936
EC2,3200,640,0.297874
EC2,3200,650,0.287940
EC2,3200,660,0.295272
EC2,3200,670,0.288169
EC2,3200,680,0.288379
EC2,3200,690,0.319608
EC2,3200,700,0.339743
EC2,3200,710,0.349837
EC2,3200,720,0.390419
EC2,3200,730,0.372286
EC2,3200,740,0.343914
EC2,3200,750,0.378868
EC2,3200,760,0.370534
EC2,3200,770,0.364022
EC2,3200,780,0.392684
EC2,3200,790,0.402792
EC2,3200,800,0.442365
EC2,3200,810,0.405872
EC2,3200,820,0.401752
EC2,3200,830,0.377060
EC2,3200,840,0.388316
EC2,3200,850,0.417231
EC2,3200,860,0.441165
EC2,3200,870,0.447315
EC2,3200,880,0.399956
EC2,3200,890,0.417977
EC2,3200,900,0.477395
EC2,3200,910,0.465315
EC2,3200,920,0.400296
EC2,3200,930,0.470697
EC2,3200,940,0.422593
EC2,3200,950,0.459524
EC2,3200,960,0.461355
EC2,3200,970,0.442414
EC2,3200,980,0.463884
EC2,3200,990,0.482866
Main,3200,10,0.035302
Main,3200,20,0.049590
Main,3200,30,0.029699
Main,3200,40,0.035718
Main,3200,50,0.048664
Main,3200,60,0.035863
Main,3200,70,0.049499
Main,3200,80,0.059059
Main,3200,90,0.069559
Main,3200,100,0.049382
Main,3200,110,0.041036
Main,3200,120,0.048408
Main,3200,130,0.042328
Main,3200,140,0.048151
Main,3200,150,0.038299
Main,3200,160,0.042289
Main,3200,170,0.075127
Main,3200,180,0.033401
Main,3200,190,0.053804
Main,3200,200,0.043531
Main,3200,210,0.082718
Main,3200,220,0.037408
Main,3200,230,0.041388
Main,3200,240,0.040257
Main,3200,250,0.048527
Main,3200,260,0.069063
Main,3200,270,0.035498
Main,3200,280,0.045645
Main,3200,290,0.043152
Main,3200,300,0.036573
Main,3200,310,0.044102
Main,3200,320,0.041965
Main,3200,330,0.039533
Main,3200,340,0.066406
Main,3200,350,0.040520
Main,3200,360,0.041797
Main,3200,370,0.039354
Main,3200,380,0.040064
Main,3200,390,0.040902
Main,3200,400,0.052130
Main,3200,410,0.042513
Main,3200,420,0.083070
Main,3200,430,0.067736
Main,3200,440,0.069212
Main,3200,450,0.046901
Main,3200,460,0.037704
Main,3200,470,0.054361
Main,3200,480,0.055581
Main,3200,490,0.046474
Main,3200,500,0.055967
Main,3200,510,0.049167
Main,3200,520,0.053404
Main,3200,530,0.039645
Main,3200,540,0.044837
Main,3200,550,0.075893
Main,3200,560,0.041675
Main,3200,570,0.083279
Main,3200,580,0.051533
Main,3200,590,0.045662
Main,3200,600,0.045494
Main,3200,610,0.048399
Main,3200,620,0.034550
Main,3200,630,0.042755
Main,3200,640,0.046244
Main,3200,650,0.044795
Main,3200,660,0.040277
Main,3200,670,0.051700
Main,3200,680,0.039324
Main,3200,690,0.036073
Main,3200,700,0.048455
Main,3200,710,0.047738
Main,3200,720,0.068628
Main,3200,730,0.068675
Main,3200,740,0.057853
Main,3200,750,0.041876
Main,3200,760,0.048738
Main,3200,770,0.075310
Main,3200,780,0.052950
Main,3200,790,0.072558
Main,3200,800,0.057352
Main,3200,810,0.042783
Main,3200,820,0.080505
Main,3200,830,0.039959
Main,3200,840,0.051992
Main,3200,850,0.045134
Main,3200,860,0.052650
Main,3200,870,0.039532
Main,3200,880,0.044732
Main,3200,890,0.050608
Main,3200,900,0.053129
Main,3200,910,0.066915
Main,3200,920,0.040852
Main,3200,930,0.047172
Main,3200,940,0.041015
Main,3200,950,0.044580
Main,3200,960,0.049491
Main,3200,970,0.046421
Main,3200,980,0.049406
Main,3200,990,0.043310
EC2,3300,10,0.051615
EC2,3300,20,0.019173
EC2,3300,30,0.023791
EC2,3300,40,0.020087
EC2,3300,50,0.024792
EC2,3300,60,0.030953
EC2,3300,70,0.038607
